movie_id,studio
tt0101764,Columbia Pictures
tt0255819,Columbia Pictures
tt0245686,Columbia Pictures
tt0430770,Picturehouse
tt0425112,Rogue Pictures
tt0497465,Mayer
tt8385474,Universal Pictures
tt7734218,Twentieth Century Fox
tt0204175,Dimension Films
tt7690670,Columbia Pictures
tt0110413,Columbia TriStar
tt1403981,Summit Entertainment
tt0283139,Warner Bros.
tt1131734,Twentieth Century Fox
tt0186045,Columbia TriStar Home Video
tt0093818,Orion Pictures
tt0319524,New Line Cinema
tt2467046,Entertainment One
tt0367085,Mayer
tt0095687,Columbia Pictures
tt1716777,Walt Disney Studios Motion Pictures
tt0139809,Columbia Pictures
tt0380277,
tt0079550,American International Pictures
tt0091203,Twentieth Century Fox
tt1620935,Open Road Films
tt0278823,DreamWorks Distribution
tt0134630,Buena Vista Pictures Distribution
tt0165710,New Line Cinema
tt0469623,Paramount Pictures
tt2398231,Roadside Attractions
tt1924429,Fox Searchlight Pictures
tt0120207,Warner Bros.
tt0384686,Sony Pictures Classics
tt0436364,THINKFilm
tt1545106,Anchor Bay Films
tt2249221,TWC
tt2126357,STX Entertainment
tt0247444,Warner Bros.
tt0273435,Miramax
tt5449860,
tt1442286,
tt2935476,Fox Searchlight Pictures
tt0439815,Universal Pictures
tt0099785,Twentieth Century Fox
tt0086960,Paramount Pictures
tt0092099,Paramount Pictures
tt0084805,Columbia Pictures
tt1504320,The Weinstein Company
tt0169547,DreamWorks Distribution
tt0190332,Sony Pictures Classics
tt0096320,Universal Pictures
tt0117571,Dimension Films
tt5140878,Warner Bros.
tt0077663,Paramount Pictures
tt0088939,Warner Bros.
tt2084970,The Weinstein Company
tt0094721,Warner Bros.
tt0052618,Mayer
tt1179933,Paramount Pictures
tt2023587,Universal Pictures
tt0081375,Warner Bros.
tt0080549,Universal Pictures
tt0093409,Warner Bros.
tt1196141,Twentieth Century Fox
tt0373883,Mayer
tt0436697,Miramax
tt0906108,Lionsgate
tt1596365,CBS Films Distribution
tt0110367,Columbia Pictures
tt7349662,Focus Features
tt0455857,Screen Gems
tt0265298,Universal Pictures
tt0118887,Miramax
tt0120885,New Line Cinema
tt0882977,Summit Entertainment
tt0306841,Buena Vista Pictures Distribution
tt3850590,Universal Pictures
tt1855199,Open Road Films
tt0133751,Dimension Films
tt0108551,Buena Vista Pictures
tt0277371,Columbia Pictures
tt2305051,Fox Searchlight Pictures
tt0056172,Columbia Pictures
tt2980516,Focus Features
tt0780504,FilmDistrict
tt0192614,Twentieth Century Fox
tt0060491,United Artists
tt5083738,Fox Searchlight Pictures
tt0328099,Warner Bros.
tt0881891,Twentieth Century Fox
tt0198021,Twentieth Century Fox
tt0844708,Rogue Pictures
tt0317132,Twentieth Century Fox
tt0372532,Universal Pictures
tt0093779,Twentieth Century Fox
tt0220506,Dimension Films
tt0427309,Mayer
tt2247476,Sony Pictures Releasing
tt0082186,Mayer
tt0361467,Buena Vista Pictures Distribution
tt0120772,Twentieth Century Fox
tt0463854,Fox Atomic
tt0119229,Buena Vista Pictures Distribution
tt5719700,Open Road Films
tt0229260,Artisan Entertainment
tt0118749,New Line Cinema
tt0493949,Twentieth Century Fox
tt2402157,Relativity Media
tt0115963,Columbia Pictures
tt0416320,DreamWorks Distribution
tt0107943,Columbia Pictures
tt0107711,Columbia Pictures
tt0192731,Columbia Pictures
tt3504988,
tt0434215,Fox 2000 Pictures
tt4139124,Warner Bros.
tt1555064,Screen Gems
tt0283084,Buena Vista Pictures
tt0419946,Twentieth Century Fox
tt7798646,Universal Pictures
tt0134619,Mayer
tt0118715,Gramercy Pictures
tt1972571,Lionsgate
tt1258972,Universal Pictures
tt0087262,Universal Pictures
tt5941692,Columbia Pictures
tt1764234,The Weinstein Company
tt0240515,Twentieth Century Fox
tt1563738,Focus Features
tt0352277,Mayer
tt1172233,Fox Searchlight Pictures
tt0144964,Dimension Films
tt4276820,The Weinstein Company
tt0417225,Universal Pictures
tt0310910,Lions Gate Films
tt8266310,Warner Bros.
tt0164108,October Films
tt0120598,Polygram Filmed Entertainment
tt0097965,Buena Vista Pictures
tt0119304,Warner Bros.
tt0195778,Twentieth Century Fox
tt0361696,New Line Cinema
tt0088846,Universal Pictures
tt0106664,Orion Pictures
tt0829459,Paramount Vantage
tt0085271,UA Entertainment Company
tt4341582,Walt Disney Studios Motion Pictures
tt0202402,Columbia Pictures
tt0278500,Miramax
tt0166252,DreamWorks Distribution
tt0453494,New Line Cinema
tt3203606,Bleecker Street Media
tt0780536,Focus Features
tt3578170,
tt0166924,Universal Pictures
tt5834262,Global Road Entertainment
tt1031969,Twentieth Century Fox
tt1142433,Twentieth Century Fox
tt1178663,Sony Pictures Classics
tt0163676,Warner Bros.
tt0120716,TriStar Pictures
tt0373469,Warner Bros.
tt0138510,Columbia Pictures
tt1727776,Paramount Pictures
tt0397044,Mayer
tt1182350,Sony Pictures Classics
tt3164256,Open Road Films
tt1334260,Fox Searchlight Pictures
tt2364897,Relativity EuropaCorp Distribution
tt0335013,Sony Pictures Classics
tt0800241,First Look International
tt0142201,Columbia Pictures
tt0090848,Warner Bros.
tt0165773,Artisan Entertainment
tt0295526,Wolfe Video
tt0114660,Miramax
tt0362084,
tt1020558,Magnet Releasing
tt0117653,Conquistador Entertainment
tt0805570,Lionsgate
tt1535612,Anchor Bay Films
tt0484111,Yari Film Group Releasing
tt1487931,Millennium Entertainment
tt4229814,
tt3856124,
tt0212803,
tt6155172,Netflix
tt2503954,Reliance Entertainment
tt0107048,Columbia Pictures
tt2268016,Warner Bros.
tt0117509,Twentieth Century Fox
tt2584018,ARC Entertainment
tt0105695,Warner Bros.
tt0100405,Buena Vista Pictures
tt0093010,Paramount Pictures
tt1010048,Fox Searchlight Pictures
tt0072308,Twentieth Century Fox
tt0096969,Universal Pictures
tt0106611,Buena Vista Pictures Distribution
tt0775539,Screen Gems
tt1179891,Lionsgate
tt0431021,Lionsgate
tt0083944,Orion Pictures
tt0076752,United Artists
tt7083526,Twentieth Century Fox
tt0146336,TriStar Pictures
tt0083169,Twentieth Century Fox
tt2736560,
tt0103247,Buena Vista Pictures
tt0094947,Warner Bros.
tt2584384,Fox Searchlight Pictures
tt0167427,Paramount Pictures
tt2609790,
tt0107840,Columbia Pictures
tt0298388,Artisan Entertainment
tt0278295,New Line Cinema
tt0076009,Warner Bros.
tt1305583,Fox Searchlight Pictures
tt0114825,Paramount Pictures
tt0270980,Dimension Films
tt0971209,Rogue Pictures
tt0117894,Paramount Pictures
tt0118301,Paramount Pictures
tt0120857,G2 Films
tt0076451,United Artists
tt0325136,
tt0109504,Universal Pictures
tt0770772,Fox Searchlight Pictures
tt2637294,Paramount Pictures
tt4126476,Aviron Pictures
tt0308055,Mayer
tt0192111,Universal Pictures
tt1663143,Paramount Pictures
tt0404203,New Line Cinema
tt0176783,Warner Bros.
tt0120613,Miramax
tt0437232,Focus Features
tt2473794,Sony Pictures Classics
tt0218619,Lions Gate Films Home Entertainment
tt0113463,Buena Vista Pictures
tt0817177,Warner Bros.
tt0077296,Universal Pictures
tt0362582,
tt0981072,Lionsgate
tt0466893,Fox Searchlight Pictures
tt0388795,Focus Features
tt0112697,Paramount Pictures
tt1106860,Roadside Attractions
tt0100758,New Line Cinema
tt0049833,Paramount Pictures
tt0859635,Fox Searchlight Pictures
tt0297884,Focus Features
tt1931533,CBS Films Distribution
tt0180073,Fox Searchlight Pictures
tt0083678,Universal Pictures
tt1096959,
tt0182000,Universal Focus
tt0427498,
tt2011159,Screen Gems
tt0093105,Buena Vista Pictures
tt0947798,Fox Searchlight Pictures
tt0206275,Paramount Pictures
tt1702443,Paramount Pictures
tt6133466,Universal Pictures
tt4257926,Columbia Pictures
tt0184907,Paramount Pictures
tt0289879,New Line Cinema
tt0071562,Paramount Pictures
tt4052882,Columbia Pictures
tt0093870,Orion Pictures
tt0095742,New Line Cinema
tt0937375,Screen Gems
tt1826590,Screen Gems
tt0242423,Twentieth Century Fox
tt0096487,Twentieth Century Fox
tt2170593,The Weinstein Company
tt2183034,Relativity Media
tt0147800,Buena Vista Pictures
tt0241760,Columbia Pictures
tt0107659,New Line Cinema
tt0118665,TriStar Pictures
tt0120609,Sony Pictures Releasing
tt0099253,Universal Pictures
tt0116493,Paramount Pictures
tt0884328,Mayer
tt5262674,Lionsgate Home Entertainment
tt0120601,USA Films
tt0269341,Screen Gems
tt5916886,
tt1814621,Focus Features
tt1659337,Summit Entertainment
tt0250224,Buena Vista Pictures
tt0120577,Miramax
tt3170832,A24
tt4183692,PureFlix Cinema
tt0498380,Warner Bros.
tt0120654,Mayer
tt3863552,Eros International
tt0120531,
tt0111127,Savoy Pictures
tt0144168,
tt0172726,Twentieth Century Fox
tt0258470,Buena Vista Pictures
tt0346621,
tt7545524,Roadside Attractions
tt0416185,Yari Film Group Releasing
tt2023432,
tt3312830,Fox Searchlight Pictures
tt0116269,New Line Cinema
tt1524575,Lionsgate
tt0419749,Yari Film Group Releasing
tt0104215,New Line Cinema
tt0420609,Warner Independent Pictures
tt1478964,Sony Pictures Releasing
tt3802576,FIP
tt0218378,United Artists
tt2404639,Sony Pictures Classics
tt1714209,FilmDistrict
tt0954947,IFC Films
tt4878482,Netflix
tt2389374,
tt1911644,TriStar Pictures
tt4939066,Kino33 Entertainment
tt1600196,Fox Searchlight Pictures
tt0305396,Mayer
tt0985694,Twentieth Century Fox
tt0168786,Fox Searchlight Pictures
tt0283530,Universal Pictures
tt0108399,Warner Bros.
tt1232783,Summit Distribution
tt0104348,New Line Cinema
tt0083722,Universal Pictures
tt0079753,Universal Pictures
tt1244754,Fox Searchlight Pictures
tt0805564,Mayer
tt1723611,Anchor Bay Entertainment
tt0168629,Fine Line Features
tt1194417,ATO Pictures
tt0119843,Fox Searchlight Pictures
tt0116378,October Films
tt0473102,Image Entertainment
tt1496422,Millennium Films
tt5091538,Distrib Films
tt0095489,Universal Pictures
tt0073195,Universal Pictures
tt0070047,Warner Bros.
tt2582846,Fox 2000 Pictures
tt0163651,Universal Pictures
tt1621045,Screen Gems
tt1929263,TriStar Pictures
tt0091129,Paramount Pictures
tt0084726,Paramount Pictures
tt0303714,Mayer Distributing Corporation
tt0086567,UA Entertainment Company
tt0109040,Warner Bros.
tt1591479,Relativity Media
tt0090329,Paramount Pictures
tt0462590,Buena Vista Pictures
tt1706593,Twentieth Century Fox
tt0115641,Paramount Pictures
tt0066206,Twentieth Century Fox
tt1636826,Warner Bros.
tt5027774,Fox Searchlight Pictures
tt3741834,The Weinstein Company
tt1563742,Lionsgate
tt0119396,Miramax
tt0086619,UA Entertainment Company
tt0481536,Warner Bros.
tt2431286,The Weinstein Company
tt0081633,Embassy Pictures
tt0275022,Paramount Pictures
tt3622592,Twentieth Century Fox
tt1082868,Screen Gems
tt0265459,Fox Searchlight Pictures
tt0406759,Lionsgate
tt0359517,Fox Searchlight Pictures
tt0278488,Universal Pictures
tt0054331,Universal Pictures
tt0479884,Lions Gate Films
tt0104940,Buena Vista Pictures
tt2582782,Lionsgate
tt0120679,Miramax
tt2215719,Paramount Pictures
tt2784678,Paramount Pictures
tt0128442,Miramax
tt0061452,Columbia Pictures
tt0079758,Paramount Pictures
tt2436386,Paramount Pictures
tt7329656,Entertainment Studios Motion Pictures
tt7390646,Screen Gems
tt1407061,Fox Searchlight Pictures
tt0164181,
tt0114608,Universal Pictures
tt0077269,Twentieth Century Fox
tt0365885,Fine Line Features
tt0429591,Fox 2000 Pictures
tt1821549,Paramount Vantage
tt0332712,Miramax
tt0273799,Buena Vista Pictures
tt1625346,Paramount Pictures
tt7510346,Universal Pictures
tt2194499,Universal Pictures
tt7125860,Annapurna Pictures
tt5322012,Broad Green Pictures
tt0120722,New Line Cinema
tt1084950,Sony Pictures Classics
tt0082934,Paramount Pictures
tt0335119,Lions Gate Films
tt5615904,
tt0385004,Sony Pictures Classics
tt0279781,
tt5301662,Open Road Films
tt1042877,Sony Pictures Releasing
tt1764183,Lionsgate
tt0053580,United Artists
tt0156323,Universal Pictures
tt0439289,TriStar Pictures
tt1566501,ARC Entertainment
tt0470765,Warner Independent Pictures
tt0120533,Miramax
tt0339034,Twentieth Century Fox
tt0091276,Cannon Film Distributors
tt0116414,Fox Searchlight Pictures
tt0199626,Columbia TriStar
tt1404600,
tt1427984,
tt0082958,Universal Pictures
tt0129332,Twentieth Century Fox
tt0238924,
tt1682180,Fox Searchlight Pictures
tt1416801,Anchor Bay Films
tt0361715,Warner Bros.
tt1730687,Sony Pictures Classics
tt0279831,
tt0271259,Warner Bros.
tt0118901,
tt0399095,Roadside Attractions
tt0120618,
tt1486193,Anchor Bay Films
tt3453052,Tricoast Studios
tt1734171,
tt2968804,Image Entertainment
tt2598580,Medallion Releasing
tt2910904,Broad Green Pictures
tt0167423,
tt2402927,The Weinstein Company
tt0098084,Paramount Pictures
tt1860213,Lionsgate
tt1034302,Myriad Pictures
tt1210106,Freestyle Digital Media
tt0087363,Warner Bros.
tt0059113,Mayer
tt0964517,Paramount Pictures
tt0101921,Universal Pictures
tt0493430,Paramount Pictures
tt0104952,Twentieth Century Fox
tt1355630,Warner Bros.
tt0097815,Paramount Pictures
tt0281358,Warner Bros.
tt0112818,Gramercy Pictures
tt0139134,Columbia Pictures
tt2381111,Twentieth Century Fox
tt0416212,Fox Searchlight Pictures
tt5362988,KVH Media Group
tt2404425,The Weinstein Company
tt0082517,20th Century Fox Home Entertainment
tt5580036,30WEST
tt1233227,Lionsgate
tt0250310,Buena Vista Pictures
tt6513120,Mayer Distributing Corporation
tt0105217,Universal Pictures
tt0072684,Warner Bros.
tt1441951,The Weinstein Company
tt0253798,Buena Vista Pictures Distribution
tt0213790,Paramount Pictures
tt0246989,Columbia Pictures
tt2042568,CBS Films
tt0360772,Lions Gate Films Home Entertainment
tt2651324,
tt0362269,Fox Searchlight Pictures
tt1699755,Lionsgate
tt0108550,Paramount Pictures
tt7008872,Focus Features
tt4832640,Yash Raj Films
tt0240900,Screen Gems
tt0377992,Buena Vista Home Video
tt0383694,Fine Line Features
tt0114057,Columbia Pictures
tt0114113,
tt0066090,Paramount Pictures
tt0102782,Columbia Pictures
tt6986684,
tt0424908,Mayer
tt3547740,SND Films
tt1592873,Lionsgate
tt3658772,Grindstone Entertainment Group
tt5294518,
tt1132626,Lionsgate
tt0449999,Yash Raj Films USA Inc.
tt0078748,Twentieth Century Fox
tt0084516,UA Entertainment Company
tt0122541,Miramax
tt0287733,Screen Media Films
tt1709143,Magnet Releasing
tt0083866,Universal Pictures
tt0062622,Mayer
tt0419843,Warner Bros.
tt0108320,Orion Pictures
tt0313300,Multicom Entertainment Group
tt0085873,The Ladd Company
tt1573072,
tt0473700,Black Diamond Pictures
tt1502407,Universal Pictures
tt0119217,Miramax
tt0391198,Columbia Pictures
tt0083131,Columbia Pictures
tt0489270,Lionsgate
tt4094724,Universal Pictures
tt6857166,Paramount Pictures
tt0204946,Universal Pictures
tt5726086,Universal Pictures
tt0160862,Miramax
tt0890870,Lionsgate
tt0455612,Lions Gate Films
tt0375210,Universal Pictures
tt0090863,Buena Vista Pictures
tt3195644,Focus Features
tt0104868,Buena Vista Pictures Distribution
tt4925292,A24
tt5173200,
tt7784604,A24
tt5164432,Twentieth Century Fox
tt0096928,Orion Pictures
tt0056197,Twentieth Century Fox
tt0116483,Universal Pictures
tt3348730,Lionsgate
tt0263488,United Artists
tt0090060,Columbia Pictures
tt0063385,Columbia Pictures
tt0265632,Buena Vista Pictures
tt0089530,Warner Bros.
tt0076538,Buena Vista Distribution Company
tt3882082,STX Entertainment
tt0088944,Twentieth Century Fox
tt5001718,Mayer
tt1314655,Universal Pictures
tt0293815,
tt2555736,Fox Searchlight Pictures
tt0089461,TriStar Pictures
tt4795124,Lionsgate
tt0104692,New Line Cinema
tt0981227,Columbia Pictures
tt0337909,Buena Vista Pictures
tt0120655,Lions Gate Films
tt5690360,Screen Gems
tt0280460,Fox Searchlight Pictures
tt0208092,Screen Gems
tt0098206,United Artists
tt7424200,Warner Bros.
tt1389139,Screen Gems
tt0086491,Warner Bros.
tt0110399,Buena Vista Pictures
tt2515086,Sony Pictures Releasing
tt0283026,Twentieth Century Fox
tt0424993,Lionsgate
tt2752772,Focus Features
tt3387542,Focus Features
tt1220198,Universal Pictures
tt0086066,Warner Bros.
tt0127723,Columbia Pictures
tt1876451,Sony Pictures Releasing
tt4669186,Universal Pictures
tt3379694,
tt1564585,Universal Pictures
tt3521126,A24
tt1540011,Lionsgate
tt0085407,Paramount Pictures
tt0242998,Warner Bros.
tt0420087,Picturehouse
tt0499554,Twentieth Century Fox
tt2473510,Paramount Pictures
tt0846308,New Line Cinema
tt0089348,Cannon Film Distributors
tt0403455,Fox Searchlight Pictures
tt5563334,Warner Bros.
tt0128445,The Criterion Collection
tt0100814,Universal Pictures
tt0380623,Universal Pictures
tt0100168,Universal Pictures
tt0240468,Twentieth Century Fox
tt4196450,Fox Searchlight Pictures
tt0295700,Twentieth Century Fox
tt0081071,United Artists
tt0142192,New Line Cinema
tt1092633,Paramount Vantage
tt1655420,The Weinstein Company
tt1126590,The Weinstein Company
tt0412019,Focus Features
tt0314166,Paramount Pictures
tt5125894,STX Entertainment
tt0365485,Premiere Entertainment Group
tt0119572,New Line Cinema
tt0219699,Paramount Classics
tt0192071,Dimension Films
tt0151804,Twentieth Century Fox
tt0157503,New Line Cinema
tt4807408,STX Films
tt0124198,Polygram Filmed Entertainment
tt0368975,Mayer
tt4595882,Fox Searchlight Pictures
tt0086984,Columbia Pictures
tt1470023,Rogue
tt0785007,New Line Cinema
tt0166110,New Line Cinema
tt1307068,Focus Features
tt0454970,Fox Atomic
tt9173418,STX Entertainment
tt2582500,Relativity EuropaCorp Distribution
tt1477837,Fox Searchlight Pictures
tt1748227,LD Entertainment
tt0120586,New Line Cinema
tt0166896,Buena Vista Pictures
tt0231448,Olive Films
tt0082507,Universal Pictures
tt1772288,Bleecker Street Media
tt1156320,MGM Home Entertainment
tt0204193,
tt10798734,
tt0279286,Miramax
tt1801552,Sunrider Productions
tt4645330,Bleecker Street Media
tt6521876,Saban Films
tt1472584,Open Road Films
tt2937696,Paramount Pictures
tt0115964,Fine Line Features
tt0165854,Artisan Entertainment
tt2752688,Open Road Films
tt0200720,Sony Pictures Classics
tt0093483,Orion Pictures
tt0438315,DEJ Productions
tt1411664,Columbia Pictures
tt3850544,Pure Flix Entertainment
tt0215545,New Line Cinema
tt0083113,Orion Pictures
tt6049430,
tt1554091,Summit Entertainment
tt0171356,Hollywood Pictures Home Video
tt0309912,United Artists
tt0432637,Yash Raj Films
tt2674454,Cohen Media Group
tt0173716,Lions Gate Films
tt1777595,Ten Furlongs
tt0285861,Sony Pictures Classics
tt0955411,Promenade Pictures
tt0784972,TriStar Pictures
tt2345112,Exclusive Media Group
tt0291502,Screen Gems
tt0884224,First Look International
tt0388182,First Look International
tt0373024,Sony Pictures Classics
tt0253126,Kino Lorber
tt1262981,Magnolia Pictures
tt2553908,Pantelion Films
tt1183923,Samuel Goldwyn Films
tt4254584,Focus World
tt2170584,
tt0953896,
tt5351480,
tt1210039,Paladin
tt1220220,Freestyle Releasing
tt0349416,Lions Gate Films
tt2113659,Millennium Entertainment
tt1007018,Anchor Bay Entertainment
tt2325977,Alchemy
tt1210071,Third Rail Releasing
tt0887719,First Look International
tt3202120,Distrib Films
tt8820590,
tt1320291,Image Entertainment
tt2300975,Lionsgate
tt1319716,
tt1568139,
tt2556874,ARC Entertainment
tt1725969,Dada Films
tt2396589,Netflix
tt1147687,Sony Pictures Home Entertainment
tt1070781,
tt0213985,Myriad Pictures
tt2304595,
tt1694021,Vertical Entertainment
tt3352390,Entertainment Studios Motion Pictures
tt1376195,Breakthrough Entertainment
tt1091722,Miramax
tt1602620,Sony Pictures Classics
tt3859076,Sony Pictures Classics
tt0195945,New Line Cinema
tt0062512,United Artists
tt0095889,Mayer
tt5074352,UTV Motion Pictures
tt1017451,Apparition
tt1161418,Fox Searchlight Pictures
tt1612319,After Dark Films
tt0057193,United Artists
tt0441909,Sony Pictures Classics
tt1527186,Magnolia Pictures
tt0082509,Columbia Pictures
tt2176013,YRF Entertainment
tt0114279,United Artists
tt1198101,
tt3716530,Sony Pictures Classics
tt0803061,ARC Entertainment
tt2077908,GKIDS
tt0324216,New Line Cinema
tt0067093,United Artists
tt2975578,Universal Pictures
tt0059800,United Artists
tt5886046,Columbia Pictures
tt4913966,Warner Bros.
tt0482606,Rogue Pictures
tt0117603,New Line Cinema
tt4361050,Universal Pictures
tt0168501,Universal Pictures
tt0094862,UA Communications Co.
tt8155288,Universal Pictures
tt8772262,A24
tt0386032,Lionsgate
tt4994952,
tt0186975,Miramax
tt0366551,New Line Cinema
tt0208874,DreamWorks Distribution
tt0181984,
tt0454082,Mayer
tt1878870,STX Entertainment
tt1619029,Fox Searchlight Pictures
tt0087451,UA Entertainment Company
tt0349169,Screen Gems
tt1922612,Twentieth Century Fox
tt0097499,The Samuel Goldwyn Company
tt4669986,Focus Features
tt0775529,Fox Searchlight Pictures
tt0323572,
tt0202677,Artisan Entertainment
tt6423362,Warner Bros.
tt1104733,Focus Features
tt0280760,Mayer Distributing Corporation
tt0110759,
tt0210567,Columbia TriStar
tt0441007,Picturehouse
tt1673697,The Weinstein Company
tt2950418,Hammond Entertainment
tt7137380,Annapurna Pictures
tt0434424,Lions Gate Films
tt0120879,Miramax
tt4082068,Sundance Selects
tt0286261,United Artists
tt0420835,Strand Releasing
tt5350540,
tt0062711,Paramount Pictures
tt2354181,
tt3276924,Lionsgate Premiere
tt0090555,Paramount Pictures
tt0325596,Dimension Films
tt0211933,Mayer
tt7653254,Netflix
tt4034228,Roadside Attractions
tt1263670,Fox Searchlight Pictures
tt1185834,Warner Bros.
tt1666801,Lionsgate
tt2872718,Open Road Films
tt0093437,Warner Bros.
tt7961060,Funimation Films
tt0079826,Twentieth Century Fox
tt1171222,Fox Searchlight Pictures
tt4981636,CBS Films
tt0126886,Paramount Pictures
tt2017038,Lionsgate
tt0331953,Twentieth Century Fox
tt0810784,Apparition
tt0118589,Twentieth Century Fox
tt2345737,A24
tt0963194,Lionsgate
tt6175394,
tt1188996,Fox Searchlight Pictures
tt0795434,Ultra Media & Entertainment
tt2178470,Eros International
tt0164085,Screen Gems
tt1711376,Screen Media Films
tt0043949,Mayer
tt0059742,Twentieth Century Fox
tt0087277,Paramount Pictures
tt7489740,
tt0110912,Miramax
tt0087538,Columbia Pictures
tt0079588,Associated Film Distribution
tt0088161,Buena Vista Pictures
tt0449059,Fox Searchlight Pictures
tt1282140,Screen Gems
tt0092005,Columbia Pictures
tt0079116,Paramount Pictures
tt0365957,Screen Gems
tt6722030,Screen Gems
tt1306980,Summit Entertainment
tt1178665,Broad Green Pictures
tt0297037,Twentieth Century Fox
tt0104454,Sony Pictures Classics
tt1800246,Focus Features
tt0482599,Twentieth Century Fox
tt0082763,Twentieth Century Fox
tt0064757,United Artists
tt0107616,The Samuel Goldwyn Company
tt0105151,Fine Line Features
tt0083767,Warner Bros.
tt0437800,Lionsgate
tt0111686,New Line Cinema
tt0164114,Twentieth Century Fox
tt2390361,Fox Searchlight Pictures
tt0120693,Universal Pictures
tt1095174,Lionsgate
tt0144084,Lions Gate Films
tt0437179,Lions Gate Films
tt0279113,Fox Searchlight Pictures
tt0479647,
tt1604171,Walt Disney Studios Motion Pictures
tt0110137,Kino Lorber
tt0189998,Lions Gate Films
tt2582496,Fox Searchlight Pictures
tt0804497,Focus Features
tt0086510,Orion Pictures
tt0117283,Miramax
tt0206420,Fox Searchlight Pictures
tt4520364,Twentieth Century Fox
tt6408216,
tt0387898,Sony Pictures Classics
tt1431181,Sony Pictures Classics
tt0102915,Warner Bros.
tt0118863,Gramercy Pictures
tt1371155,Sony Pictures Classics
tt4196848,Cinelou Releasing
tt0119937,Mill Creek Entertainment
tt0086582,Cannon Film Distributors
tt0283503,City Lights Pictures
tt0314676,Paramount Classics
tt0982898,
tt1273221,GVN Releasing
tt1498569,Sony Pictures Classics
tt0119494,Gramercy Pictures
tt1235189,Freestyle Releasing
tt0964539,Mayer
tt3606888,Cleopatra Entertainment
tt0360323,THINKFilm
tt0342272,Wellspring Media
tt5648372,
tt5153288,A24
tt8236336,Amazon Studios
tt2112277,Well Go USA Entertainment
tt1504362,
tt4060866,The Film Arcade
tt0324133,Focus Features
tt0097239,Warner Bros.
tt0120169,Twentieth Century Fox
tt1572162,
tt0498353,Lionsgate
tt1174732,Sony Pictures Classics
tt1225822,Miramax
tt0272207,Paramount Pictures
tt0338427,Buena Vista Pictures
tt0087428,Orion Pictures
tt0263734,Alliance Atlantis Communications
tt1001562,Lionsgate
tt0410454,Excel Entertainment
tt1602098,LD Entertainment
tt1974419,Broad Green Pictures
tt0319829,Sony Pictures Classics
tt5727282,Neon
tt0456152,MGM Home Entertainment
tt0242527,Dimension Films
tt1772422,Inception Media Group
tt3488328,Entertainment One
tt4030600,STX Entertainment
tt0833553,Yash Raj Films USA Inc.
tt0808417,Sony Pictures Classics
tt0066995,United Artists
tt0203408,Providence Entertainment
tt1778304,Paramount Pictures
tt0467406,Fox Searchlight Pictures
tt0068646,Fathom Events
tt1915581,Warner Bros.
tt0085549,Paramount Pictures
tt6450186,Lionsgate
tt6472976,Lionsgate
tt0089791,Warner Bros.
tt0107822,Miramax
tt1640484,TriStar Pictures
tt0070328,United Artists
tt0156812,Warner Bros.
tt0282209,Columbia Pictures
tt0832266,Universal Pictures
tt0433383,Warner Independent Pictures
tt0379725,Mayer Distributing Corporation
tt0071577,Paramount Pictures
tt1611176,
tt0112851,Columbia Pictures
tt0074812,United Artists
tt4481414,Fox Searchlight Pictures
tt0116282,Gramercy Pictures
tt0246002,Fox Searchlight Pictures
tt0983946,Columbia Pictures
tt0071807,United Artists
tt0094612,Lorimar Film Entertainment
tt0085276,
tt0245280,20th Century Fox Home Entertainment
tt3850214,Open Road Films
tt7752126,Screen Gems
tt0395584,Lions Gate Films
tt2752758,Twentieth Century Fox
tt0116324,Miramax
tt3125324,Relativity Media
tt0103893,20th Century Fox Home Entertainment
tt0160401,Dimension Films
tt0251736,Lions Gate Films
tt0090021,Paramount Pictures
tt0317676,Artisan Entertainment
tt1019452,Focus Features
tt1315981,IM Global
tt0095497,Universal Pictures
tt1336617,Fox Searchlight Pictures
tt0125971,Miramax
tt0252444,Miramax
tt0785077,Mayer
tt0105459,InterStar Releasing
tt0102538,
tt0250371,
tt0099817,Triumph Releasing Corporation
tt0090631,Columbia Pictures
tt0420332,Yash Raj Films
tt1012804,Sony Pictures Classics
tt0160216,
tt0298744,Sony Pictures Classics
tt6205872,Refinery29
tt1421051,Focus Features
tt2993526,The Weinstein Company
tt2739338,EchoLight Studios
tt1220628,Freestyle Releasing
tt0085868,Embassy Pictures
tt0076175,Columbia Pictures
tt1658801,Lionsgate
tt2402105,Fox Searchlight Pictures
tt1361313,Magnolia Pictures
tt0118836,
tt0367578,
tt3401748,Momentum Pictures
tt3469440,Pegasus Motion Pictures Distribution
tt3687310,Image Entertainment
tt0810900,Disney Enterprises
tt0942903,Mayer
tt0089767,Warner Bros.
tt1582507,Relativity EuropaCorp Distribution
tt0106677,Gramercy Pictures
tt1255953,Sony Pictures Classics
tt0406650,Newmarket Films
tt0491144,
tt1647810,Robyn Kershaw Productions
tt3322940,Warner Bros.
tt0101507,Columbia Pictures
tt0093378,Columbia Pictures
tt0082405,Universal Pictures
tt0080661,Filmways Pictures
tt10039344,STX Entertainment
tt0106223,
tt4131800,Lionsgate
tt0371627,
tt0436331,Sony Pictures Classics
tt0066769,Universal Pictures
tt0200469,Columbia Pictures
tt1230168,Paramount Pictures
tt1723811,Fox Searchlight Pictures
tt1869716,Fox Searchlight Pictures
tt0790712,Oscilloscope
tt0359423,Warner Independent Pictures
