movie_id,reviews_users,reviews_critics
tt3470600,256,235
tt3469046,211,260
tt0119567,632,203
tt0438097,260,72
tt0351283,403,173
tt1375670,349,181
tt0307453,313,146
tt0120903,1440,308
tt0493464,770,319
tt0117500,.,.
tt0343660,491,149
tt0427327,415,216
tt1670345,742,400
tt0443489,523,237
tt4575576,586,244
tt0141369,.,.
tt1253864,423,288
tt0362227,677,157
tt0360486,1060,294
tt0385880,268,191
tt0190865,.,.
tt0472062,311,277
tt0123964,145,62
tt0377471,.,.
tt0408306,.,.
tt1103153,132,144
tt1638355,457,378
tt0314353,419,97
tt0452637,1077,291
tt0371246,357,127
tt0219965,.,.
tt0166485,220,80
tt0113071,.,.
tt0978764,999,452
tt0340163,295,145
tt3062096,386,231
tt0329717,252,133
tt0120913,.,.
tt0377062,222,118
tt0120157,389,81
tt0120458,259,97
tt0166276,.,.
tt4199898,54,68
tt8356942,.,.
tt2293640,342,334
tt2279373,171,151
tt0217869,1481,336
tt0415306,470,164
tt1985949,204,188
tt0120832,253,131
tt0120184,305,106
tt0462538,842,307
tt0770752,152,178
tt1201167,327,236
tt0431197,322,236
tt0240462,78,91
tt0112573,1217,154
tt0418763,681,272
tt0132245,346,114
tt0268995,387,131
tt0338512,.,.
tt0368447,2050,281
tt0118998,104,78
tt0286106,2393,222
tt0298148,521,213
tt0317219,649,267
tt1231580,103,107
tt7349950,2020,403
tt0096438,269,134
tt0163187,259,104
tt0295701,745,190
tt0117438,173,84
tt0361748,1760,524
tt0102057,394,88
tt0099423,355,160
tt0257076,343,148
tt5657846,219,145
tt0162661,1018,263
tt0259711,.,.
tt0119282,199,95
tt2302755,773,381
tt1217613,857,359
tt1568911,531,403
tt0277434,761,150
tt2177771,434,384
tt4624424,110,139
tt0120844,527,172
tt0319061,853,250
tt0111742,154,82
tt1496025,293,253
tt3014284,113,133
tt0829150,506,279
tt0406816,286,140
tt0096754,420,101
tt1578275,146,186
tt0398375,212,108
tt0133952,294,122
tt0486655,546,244
tt1336608,390,363
tt0120102,134,75
tt0346156,630,202
tt0476964,302,184
tt0297181,149,110
tt0280486,.,.
tt0419706,.,.
tt2025690,195,202
tt1211956,331,301
tt1448755,182,198
tt0120696,126,83
tt0251114,.,.
tt0246894,293,156
tt1043726,233,174
tt0435705,334,183
tt0308208,278,92
tt0181739,154,76
tt2717822,257,288
tt0430912,325,91
tt1781967,.,.
tt1323594,332,182
tt0427152,309,192
tt2873282,942,345
tt1325004,512,288
tt0164184,568,172
tt2637276,254,299
tt0227445,.,.
tt0480687,164,239
tt0113845,70,45
tt0285531,685,185
tt0132347,451,132
tt0140352,542,213
tt1389072,874,356
tt0758774,289,232
tt1611224,391,406
tt0116830,161,66
tt0462396,180,92
tt0137494,284,147
tt0365474,.,.
tt2369135,394,333
tt0120815,2490,264
tt0207201,.,.
tt0443272,775,561
tt0268380,478,196
tt0112384,366,166
tt0133093,4126,339
tt5220122,249,124
tt1707386,940,505
tt0304669,117,83
tt0100802,448,225
tt0128853,595,158
tt1809398,411,332
tt3079380,483,381
tt1231583,310,312
tt0838283,337,193
tt0113497,230,104
tt0120746,332,135
tt0186566,349,171
tt1823664,260,180
tt0106582,195,96
tt2788732,160,241
tt0115759,212,84
tt0469641,578,242
tt0219854,142,89
tt0304415,281,142
tt1645170,346,319
tt0120663,1596,298
tt1596350,263,245
tt2381941,263,295
tt0359013,528,89
tt1234719,338,241
tt0758794,184,87
tt2719848,330,389
tt1855325,441,257
tt6095472,137,98
tt0119942,156,132
tt0137523,3552,368
tt0452608,226,239
tt0116908,304,107
tt0228750,268,128
tt0406375,223,129
tt0338188,209,130
tt0357277,396,203
tt0375568,82,138
tt1418377,227,325
tt0102070,269,75
tt10597946,.,.
tt0458481,256,359
tt2361317,158,297
tt0219952,72,40
tt0380599,137,124
tt4743226,153,15
tt0430304,199,79
tt0156934,291,96
tt0396171,536,226
tt0107290,1068,354
tt0295178,782,173
tt1411704,98,145
tt1961175,368,221
tt0111756,169,48
tt0109444,147,51
tt0141926,.,.
tt0112346,229,59
tt3460252,1366,684
tt0811138,279,146
tt0233142,406,110
tt2267998,1368,619
tt0445934,265,153
tt4046784,431,275
tt1272878,202,278
tt4500922,405,197
tt7616798,166,61
tt4701660,46,76
tt0290002,434,135
tt1490017,548,462
tt0892737,.,.
tt0486946,267,181
tt0822832,342,183
tt0120689,1609,202
tt0120382,1085,251
tt3263904,464,408
tt0258463,893,249
tt1078940,167,168
tt0113189,458,86
tt0317740,516,165
tt0317303,131,84
tt0144214,285,117
tt0120794,399,105
tt0369339,880,308
tt0239395,235,106
tt0313737,284,111
tt0120587,299,131
tt0277296,.,.
tt1245526,353,330
tt0335438,313,179
tt0099371,119,71
tt0452598,133,79
tt0879870,344,218
tt0790724,519,411
tt0328107,750,163
tt0218967,.,.
tt1598778,486,229
tt0146838,.,.
tt0119314,276,98
tt0327597,364,332
tt0349710,322,114
tt0149261,679,224
tt0257568,187,77
tt0949731,1352,340
tt3300542,542,274
tt0160797,279,63
tt0393735,87,80
tt0116705,195,92
tt0167190,645,102
tt3393786,371,296
tt1469304,446,329
tt0120873,148,65
tt0120633,188,120
tt2446980,317,347
tt1623288,200,339
tt0119395,238,88
tt0338337,357,186
tt0118055,.,.
tt0420238,108,116
tt0787474,139,231
tt1648190,753,347
tt0290095,.,.
tt1205537,340,334
tt0114781,133,62
tt6266538,689,317
tt0118583,704,247
tt0822854,367,203
tt0120791,277,97
tt1321870,299,430
tt2398241,87,106
tt1213641,1263,468
tt1045778,235,173
tt1226273,279,267
tt0253754,848,185
tt0253556,591,148
tt0762125,76,158
tt1135487,192,220
tt1034331,265,192
tt1057500,277,306
tt0473705,247,250
tt0120764,.,.
tt0443632,227,164
tt2083383,187,242
tt0138524,330,168
tt0120004,182,107
tt0120749,.,.
tt0181875,856,156
tt5719748,636,206
tt0289848,144,107
tt0821642,156,217
tt1538403,493,216
tt0146984,276,126
tt0259288,.,.
tt0822847,261,201
tt0455499,83,74
tt0329774,230,47
tt0119081,943,194
tt0165982,102,93
tt0382628,430,203
tt0118661,464,118
tt0387877,.,.
tt0131369,.,.
tt0831887,315,231
tt0272020,302,102
tt0134983,.,.
tt0454824,263,125
tt1837709,154,191
tt0120701,.,.
tt0765476,120,127
tt0326905,194,85
tt2822672,43,45
tt3045616,250,191
tt0294357,155,53
tt2479478,207,62
tt2296777,94,79
tt6811018,170,141
tt1431045,1425,659
tt2179136,1016,519
tt1051904,198,246
tt0095956,218,114
tt0114319,132,47
tt0485985,301,148
tt0425123,282,118
tt2234155,305,252
tt0158622,93,61
tt0379865,124,182
tt5442430,1004,390
tt1314228,138,137
tt1000774,489,232
tt1220634,421,123
tt1232200,240,159
tt5280288,.,.
tt0116136,159,74
tt0367479,148,118
tt0238112,217,102
tt2180411,874,345
tt0305224,487,73
tt0395699,234,131
tt0351977,218,124
tt7286456,9499,639
tt0109830,2106,164
tt0952640,156,132
tt1727824,3294,447
tt0386588,401,172
tt0212338,509,138
tt0454921,711,202
tt0114148,244,102
tt0078346,545,203
tt0117218,112,60
tt4465564,295,241
tt1535109,608,505
tt0119190,.,.
tt0328828,329,150
tt3402236,834,399
tt0455944,594,324
tt4477536,245,178
tt0112642,111,39
tt1279935,232,259
tt0252076,246,113
tt0112740,205,92
tt0408790,615,227
tt0109635,104,61
tt0120632,.,.
tt1109624,252,250
tt0449089,266,106
tt0111282,.,.
tt0131325,.,.
tt0422704,.,.
tt0098439,.,.
tt0104070,206,71
tt0184894,.,.
tt0116253,164,66
tt1621039,81,124
tt0349773,.,.
tt0865556,290,216
tt0293508,2083,159
