movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,genre_1,genre_2,genre_3,country_1,country_2,country_3,director,actor_1,actor_2,actor_3,studio,description,contract_price,studio_score,price_class
tt4326444,Julieta,2016,12-21-2016,99,R,R,7.1,25912,58,240,.,1490948,22468044,6,63,Drama,Mystery,Romance,Spa,,,Pedro Almod¢®¢®va,Emma Su¢®¢®rez,Adriana Ugarte,Daniel Grao,SPC,"After a casual encounter, a brokenhearted woman decides to confront her life and the most important events about her stranded daughter.",610,4,1
tt0411195,Breakfast on Pluto,2005,01-06-2006,128,R,R,7.2,19957,126,114,.,828699,3942254,3,125,Comedy,Drama,,USA,Irish,,Neil Jordan,Cillian Murphy,Morgan Jones,Eva Birthistle,SPC,"In the 1970s, a young trans woman, Patrick ""Kitten"" Braden, comes of age by leaving her Irish town for London, in part to look for her mother and in part because her gender identity is beyond the town's understanding.",610,4,1
tt1182350,You Will Meet a Tall Dark Stranger,2010,10-22-2010,98,R,R,6.3,42099,118,210,22000000,3248246,34423925,6,402,Comedy,Drama,Romance,USA,Spain,,Woody Allen,Gemma Jones,Pauline Collins,Anthony Hopkins,SPC,"Sally's parents' marriage breaks up when her father undergoes a mid-life crisis and impulsively weds a prostitute. Meanwhile, Sally's own marriage also begins to disintegrate.",670,4,3
tt1182345,Moon,2009,07-10-2009,97,R,R,7.9,317442,580,438,5000000,5010163,9760104,8,252,Drama,Mystery,Sci-Fi,UK,USA,,Duncan Jones,Sam Rockwell,Kevin Spacey,Dominique McElligo,SPC,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",730,4,5
tt1174732,An Education,2009,02-05-2010,100,PG-13,PG-13,7.3,124309,250,284,7500000,12574914,26096852,4,763,Drama,,,UK,USA,,Lone Scherfig,Carey Mulligan,Olivia Williams,Alfred Molina,SPC,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",610,4,1
tt4048272,Toni Erdmann,2016,12-25-2016,162,R,R,7.4,39524,129,319,.,1479387,11784207,3,112,Comedy,Drama,,Ger,Austri,Monac,Maren Ade,Sandra H¢®¢®ller,Peter Simonischek,Michael Wittenborn,SPC,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.,610,4,1
tt3859304,The Bronze,2015,03-18-2016,100,R,R,6,9270,60,67,3500000,615816,615816,1167,1167,Comedy,Drama,Sport,USA,,,Bryan Buckley,Melissa Rauch,Gary Cole,Thomas Middleditch,SPC,A foul-mouthed former gymnastics bronze medalist with local celebrity status reluctantly trains a rising Olympics aspirant.,610,4,1
tt3859076,Truth,2015,10-30-2015,125,R,R,6.8,17406,112,191,9600000,2541854,5383097,6,1122,Biography,Drama,History,Aus,USA,,James Vanderbilt,Cate Blanchett,Robert Redford,Topher Grace,SPC,"Newsroom drama detailing the 2004 CBS 60 Minutes report investigating then-President George W. Bush's military service, and the subsequent firestorm of criticism that cost anchor Dan Rather and producer Mary Mapes their careers.",610,4,1
tt3716530,Elle,2016,11-11-2016,130,R,R,7.1,56285,179,355,.,2341534,12748594,2,209,Crime,Drama,Thrille,Fra,German,Belgi,Paul Verhoeven,Isabelle Huppert,Laurent Lafitte,Anne Consigny,SPC,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.,610,4,1
tt3316960,Still Alice,2014,02-20-2015,101,PG-13,PG-13,7.5,119600,234,300,5000000,18754371,43884652,12,1318,Drama,,,USA,UK,Franc,Richard Glatzer,Julianne Moore,Kate Bosworth,Shane McRae,SPC,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.,880,4,10
tt1100089,Foxcatcher,2014,01-16-2015,134,R,R,7,127827,323,459,24000000,12096300,19206513,6,759,Biography,Drama,Sport,USA,,,Bennett Miller,Steve Carell,Channing Tatum,Mark Ruffalo,SPC,U.S. Olympic wrestling champions and brothers,610,4,1
tt3172532,The Diary of a Teenage Girl,2015,08-28-2015,102,R,R,6.9,27635,91,178,2000000,1477002,1775133,4,795,Comedy,Drama,Romance,USA,,,Marielle Heller,Bel Powley,Willie,Kristen Wiig,SPC,A teen artist living in 1970s San Francisco enters into an affair with her mother's boyfriend.,610,4,1
tt1082886,The Wackness,2008,08-01-2008,99,R,R,7,29303,80,134,6000000,2077116,3175469,6,142,Comedy,Drama,Romance,UK,USA,,Jonathan Levine,Ben Kingsley,Josh Peck,Famke Janssen,SPC,"It's the summer of 1994, and the streets of New York are pulsing with hip-hop. Set against this backdrop, a lonely teenager named Luke Shapiro spends his last summer before university selling marijuana throughout New York City, trading it with his unorthodox psychotherapist for treatment, while having a crush on his stepdaughter.",610,4,1
tt2870756,Magic in the Moonlight,2014,08-15-2014,97,PG-13,PG-13,6.6,60277,175,266,16800000,10539326,51029361,17,964,Comedy,Romance,,USA,France,,Woody Allen,Colin Firth,Antonia Clarke,Natasha Andrews,SPC,A romantic comedy about an Englishman brought in to help unmask a possible swindle. Personal and professional complications ensue.,610,4,1
tt1054606,The Imaginarium of Doctor Parnassus,2009,01-08-2010,123,PG-13,PG-13,6.8,140023,240,291,30000000,7689607,61808775,48,607,Adventure,Comedy,Fantasy,UK,France,Canad,Terry Gilliam,Andrew Garfield,Christopher Plummer,Richard Riddell,SPC,A traveling theater company gives its audience much more than they were expecting.,610,4,1
tt0379725,Capote,2005,02-03-2006,114,R,R,7.3,119058,442,273,7000000,28750530,49233161,12,1239,Biography,Crime,Drama,USA,Canada,,Bennett Miller,Allie Mickelson,Kelci Stephenson,Philip Seymour Hof,SPC,"In 1959,",610,4,1
tt1023441,Coco Chanel & Igor Stravinsky,2009,07-23-2010,119,R,R,6.4,5956,36,93,.,1621226,6112984,3,74,Drama,Music,Romance,Fra,Japan,Switz,Jan Kounen,Mads Mikkelsen,Anna Mouglalis,Elena Morozova,SPC,"Paris 1913. Coco Chanel is infatuated with the rich and handsome Boy Capel, but she is also compelled by her work. Igor Stravinsky's The Rite of Spring is about to be performed. The ...",610,4,1
tt1012804,Redbelt,2008,05-09-2008,99,R,R,6.7,19888,123,163,7000000,2345941,2674090,6,1379,Drama,Sport,,USA,,,David Mamet,Max Martini,Matt Cable,Chiwetel Ejiofor,SPC,"A fateful event leads to a job in the film business for top mixed-martial arts instructor Mike Terry. Though he refuses to participate in prize bouts, circumstances conspire to force him to consider entering such a competition.",610,4,1
tt2334873,Blue Jasmine,2013,08-23-2013,98,PG-13,PG-13,7.3,182529,438,439,18000000,33405481,97505481,6,1283,Drama,,,USA,,,Woody Allen,Cate Blanchett,Joy Carlin,Richard Conti,SPC,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",610,4,1
tt0978759,Frozen River,2008,09-05-2008,97,R,R,7.1,23871,103,158,1000000,2511476,5414283,7,96,Crime,Drama,,USA,,,Courtney Hunt,Melissa Leo,Misty Upham,Charlie McDermott',SPC,"A mom looks for another source of income, when her husband leaves with the money meant for the new mobile home. A nearby Indian territory stretches across the border to Canada with a drivable frozen river between. Smugling?",610,4,1
tt2209418,Before Midnight,2013,06-14-2013,109,R,R,7.9,126911,293,431,3000000,8114627,11176469,5,897,Drama,Romance,,USA,Greece,,Richard Linklater,Ethan Hawke,Julie Delpy,Seamus Davey-Fitzp,SPC,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,880,4,10
tt1969062,Infinitely Polar Bear,2014,06-19-2015,90,R,R,7,14210,60,102,6700000,1430655,1824678,5,110,Comedy,Drama,Romance,USA,,,Maya Forbes,Mark Ruffalo,Zoe Saldana,Imogene Wolodarsky,SPC,"A father struggling with bipolar disorder tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.",610,4,1
tt0441909,Volver,2006,01-26-2007,121,R,R,7.6,89573,243,127,.,12899867,85585177,5,689,Comedy,Drama,,Spa,,,Pedro Almod¢®¢®va,Pen¢®¢®lope Cruz,Carmen Maura,Lola Due¢®¢®as,SPC,"After her death, a mother returns to her home town in order to fix the situations she couldn't resolve during her life.",880,4,10
tt0889588,The Children of Huang Shi,2008,06-13-2008,125,R,R,7,9041,34,69,40000000,1031872,7785975,7,43,Drama,War,,Aus,China,Germa,Roger Spottiswood,Jonathan Rhys Mey,Radha Mitchell,Yun-Fat Chow,SPC,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",610,4,1
tt0419294,The Three Burials of Melquiades Estrada,2005,02-24-2006,121,R,R,7.4,37422,212,176,15000000,5027684,9045364,5,356,Adventure,Crime,Drama,Fra,USA,Mexic,Tommy Lee Jones,Tommy Lee Jones,Barry Pepper,Julio Cesar Cedill,SPC,Ranch hand Pete Perkins looks to fulfill the promise to his recently deceased best friend by burying him in his hometown in Mexico.,670,4,3
tt0878835,Please Give,2010,06-18-2010,87,R,R,6.6,10710,52,134,3000000,4033574,4313085,5,272,Comedy,Drama,,USA,,,Nicole Holofcener,Rebecca Hall,Elizabeth Keener,Elise Ivy,SPC,"In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",670,4,3
tt1859650,To Rome with Love,2012,07-06-2012,112,R,R,6.3,80544,177,283,.,16685867,73244881,5,806,Comedy,Music,Romance,USA,Italy,Spain,Woody Allen,Pierluigi Marchio,Flavio Parenti,Alison Pill,SPC,"The lives of some visitors and residents of Rome and the romances, adventures and predicaments they get into.",610,4,1
tt0436331,Friends with Money,2006,04-21-2006,88,R,R,5.8,24958,182,114,6500000,13368437,18245244,28,1010,Comedy,Drama,Romance,USA,,,Nicole Holofcener,Catherine Keener,Jason Isaacs,Timm Sharp,SPC,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.",610,4,1
tt0824758,The Last Station,2009,02-26-2010,112,R,R,7,17160,86,185,18000000,6617867,20483677,3,354,Biography,Drama,Romance,UK,German,Russi,Michael Hoffman,Helen Mirren,Christopher Plummer,Paul Giamatti,SPC,A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things.,670,4,3
tt0318761,Thumbsucker,2005,10-07-2005,96,R,R,6.6,20167,95,117,4000000,1328679,1919197,9,330,Comedy,Drama,,USA,,,Mike Mills,Ted Beckman,Benjamin Bratt',Vincent D'Onofrio,SPC,Justin throws himself and everyone around him into chaos when he attempts to break free from his addiction to his thumb.,610,4,1
tt1605783,Midnight in Paris,2011,06-10-2011,94,PG-13,PG-13,7.7,363421,579,517,17000000,56817045,151119219,6,1038,Comedy,Fantasy,Romance,Spa,USA,Franc,Woody Allen,Owen Wilson,Rachel McAdams,Kurt Fuller,SPC,"While on a trip to Paris with his fiancÃ©e's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s everyday at midnight.",880,4,10
tt0364955,Art School Confidential,2006,05-12-2006,102,R,R,6.3,16186,137,101,.,3297137,3306629,12,762,Comedy,Drama,Romance,USA,,,Terry Zwigoff,Max Minghella,Sophia Myles,John Malkovich,SPC,"Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him.",670,4,3
tt0790770,Miles Ahead,2015,04-22-2016,100,R,R,6.4,8696,60,144,.,2610896,3460466,4,527,Biography,Drama,Music,USA,,,Don Cheadle,Don Cheadle,Ewan McGregor,Emayatzy Corineald,SPC,An exploration of the life and music of,610,4,1
tt0384504,Saving Face,2004,06-24-2005,91,R,R,7.4,9289,89,53,.,1187266,1236518,6,56,Comedy,Drama,Romance,USA,,,Alice Wu,Michelle Krusiec,Joan Chen,Lynn Chen,SPC,A Chinese-American lesbian and her traditionalist mother are reluctant to go public with secret loves that clash against cultural expectations.,610,4,1
tt1490785,I Saw the Light,2015,04-01-2016,123,R,R,5.7,5858,53,95,13000000,1646788,1767963,5,741,Biography,Drama,Music,USA,,,Marc Abraham,Tom Hiddleston,Elizabeth Olsen,Bradley Whitford,SPC,"The story of the country-western singer Hank Williams, who in his brief life created one of the greatest bodies of work in American music. The film chronicles his rise to fame and its tragic effect on his health and personal life.",610,4,1
tt0383028,"Synecdoche, New York",2008,11-21-2008,124,R,R,7.6,74670,307,249,20000000,3083538,4580758,9,119,Comedy,Drama,,USA,,,Charlie Kaufman,Philip Seymour Ho,Catherine Keener,Sadie Goldstein,SPC,"A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",610,4,1
tt1431181,Another Year,2010,02-04-2011,129,PG-13,PG-13,7.3,26619,147,253,8000000,3205706,19722766,6,236,Comedy,Drama,,UK,,,Mike Leigh,Jim Broadbent,Ruth Sheen,Lesley Manville,SPC,A look at four seasons in the lives of a happily married couple and their relationships with their family and friends.,610,4,1
tt1381404,The Company You Keep,2012,04-26-2013,125,R,R,6.4,30144,124,228,2000000,5133027,19633027,5,807,Drama,Thriller,,USA,Canada,,Robert Redford,Robert Redford,Shia LaBeouf,Julie Christie,SPC,"After a journalist discovers his identity, a former Weather Underground activist goes on the run.",670,4,3
tt3715320,Irrational Man,2015,08-07-2015,95,R,R,6.6,52610,148,283,11000000,4030360,27391084,7,925,Comedy,Drama,,USA,,,Woody Allen,Joaquin Phoenix,Emma Stone,Joe Stapleton,SPC,A tormented philosophy professor finds a will to live when he commits an existential act.,670,4,3
tt0418773,Junebug,2005,09-16-2005,106,R,R,6.9,21478,202,138,1000000,2678691,3399228,7,143,Comedy,Drama,,USA,,,Phil Morrison,Embeth Davidtz,David Kuhn,Alessandro Nivola,SPC,"A dealer in ""outsider"" art travels from Chicago to North Carolina to meet her new in-laws, challenging the equilibrium of this middle class Southern home.",610,4,1
tt3722070,The Lady in the Van,2015,02-26-2016,104,PG-13,PG-13,6.7,23837,98,159,6000000,10021175,41387687,602,602,Biography,Comedy,Drama,UK,,,Nicholas Hytner,Maggie Smith,Jim Broadbent,Clare Hammond,SPC,A man forms an unexpected bond with a transient woman living in her van that's parked in his driveway.,610,4,1
tt6217608,The Rider,2017,04-13-2018,104,R,R,7.4,11053,101,151,.,2419031,3434963,3,224,Drama,Western,,USA,,,Chlo¢®¢® Zhao,Brady Jandreau,Mooney,Tim Jandreau,SPC,"After suffering a near fatal head injury, a young cowboy undertakes a search for new identity and what it means to be a man in the heartland of America.",610,4,1
tt5726616,Call Me by Your Name,2017,01-19-2018,132,R,R,7.9,167029,788,459,.,18095701,41887595,4,914,Drama,Romance,,Ita,France,Brazi,Luca Guadagnino,Armie Hammer,Timoth¢®¢®e Chalamet,Michael Stuhlbarg,SPC,"In 1980s Italy, a romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.",880,4,10
tt4651520,Bad Moms,2016,07-29-2016,100,R,R,6.2,104832,277,198,20000000,113257297,183936074,3215,3215,Comedy,,,USA,,,Jon Lucas,Mila Kunis,Kathryn Hahn,Kristen Bell,STX,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence.",650,6,1
tt4560436,Mile 22,2018,08-17-2018,94,R,R,6.1,54640,748,194,50000000,36108758,66308758,3520,3520,Action,Adventure,Thrille,Chi,USA,Colom,Peter Berg,Mark Wahlberg,Lauren Cohan,Iko Uwais,STX,"A small team of elite American intelligence officers, part of a top-secret tactical command unit, try to smuggle a mysterious police officer with sensitive information out of Indonesia.",710,6,3
tt4030600,The Bye Bye Man,2017,01-13-2017,96,PG-13,PG-13,4.3,18880,240,183,7400000,22395806,26667197,2220,2220,Drama,Fantasy,Horror,USA,China,,Stacy Title,Douglas Smith,Lucien Laviscount,Cressida Bonas,STX,Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.,650,6,1
tt3922818,The Space Between Us,2017,02-03-2017,120,PG-13,PG-13,6.4,43268,211,150,30000000,7885294,14793385,2812,2812,Drama,Romance,Sci-Fi,USA,,,Peter Chelsom,Gary Oldman,Janet Montgomery,Trey Tucker,STX,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street smart girl to discover how he came to be.",650,6,1
tt3721964,Gringo,2018,03-09-2018,111,R,R,6.1,22919,110,132,.,4969853,11001627,2404,2404,Action,Comedy,Crime,USA,Spain,Frenc,Nash Edgerton,Joel Edgerton,Charlize Theron,David Oyelowo,STX,"GRINGO, a dark comedy mixed with white-knuckle action and dramatic intrigue, explores the battle of survival for businessman Harold Soyinka (David Oyelowo) when he finds himself crossing the line from law-abiding citizen to wanted criminal.",650,6,1
tt4209788,Molly's Game,2017,01-05-2018,140,R,R,7.5,112615,301,353,30000000,28780744,59284015,271,1708,Biography,Crime,Drama,Chi,Canada,USA,Aaron Sorkin,Jessica Chastain,Idris Elba,Kevin Costner,STX,"The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",650,6,1
tt3072482,Hardcore Henry,2015,04-08-2016,96,R,R,6.7,80525,369,313,2000000,9252038,16810562,3015,3015,Action,Adventure,Sci-Fi,Rus,USA,China,Ilya Naishuller,Sharlto Copley,Danila Kozlovsky,Haley Bennett,STX,"Henry is resurrected from death with no memory, and he must save his wife from a telekinetic warlord with a plan to bio-engineer soldiers.",650,6,1
tt2239822,Valerian and the City of a Thousand Planets,2017,07-21-2017,137,PG-13,PG-13,6.5,147191,1015,372,177200000,41189488,225874228,3553,3553,Action,Adventure,Fantasy,Fra,China,Belgi,Luc Besson,Dane DeHaan,Cara Delevingne,Clive Owen,STX,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.",650,6,1
tt2126357,Second Act,2018,12-21-2018,103,PG-13,PG-13,5.8,16936,191,94,16000000,39282227,72282227,2607,2607,Comedy,Drama,Romance,USA,,,Peter Segal,Jennifer Lopez,Vanessa Hudgens,Leah Remini,STX,A big box store worker reinvents her life and her life-story and shows Madison Avenue what street smarts can do.,650,6,1
tt1987680,The Upside,2017,01-11-2019,126,PG-13,PG-13,6.8,33879,689,144,37500000,108252517,122752517,3080,3568,Comedy,Drama,,USA,,,Neil Burger,Kevin Hart,Bryan Cranston,Nicole Kidman,STX,A comedic look at the relationship between a wealthy man with quadriplegia and an unemployed man with a criminal record who's hired to help him.,650,6,1
tt1878870,The Edge of Seventeen,2016,11-18-2016,104,R,R,7.3,91829,240,207,9000000,14431633,18803648,1945,1945,Comedy,Drama,,USA,China,,Kelly Fremon Crai,Hailee Steinfeld,Haley Lu Richardson,Blake Jenner,STX,"High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother.",650,6,1
tt1661275,Their Finest,2016,04-07-2017,117,R,R,6.8,15859,99,163,.,3603484,12597262,4,330,Comedy,Drama,Romance,UK,Sweden,,Lone Scherfig,Sam Claflin,Gemma Arterton,Nicholas Murchie,STX,"A former secretary, newly appointed as a scriptwriter for propaganda films, joins the cast and crew of a major production while the Blitz rages around them.",650,6,1
tt1615160,The Foreigner,2017,10-13-2017,113,R,R,7,85982,354,165,35000000,34393507,145374099,2515,2515,Action,Thriller,,UK,China,USA,Martin Campbell,Katie Leung,Jackie Chan,Rufus Jones,STX,"A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.",710,6,3
tt1124037,Free State of Jones,2016,06-24-2016,139,R,R,6.9,46676,153,180,50000000,20810036,25035950,2815,2815,Action,Biography,Drama,USA,,,Gary Ross,Matthew McConaugh,Gugu Mbatha-Raw,Mahershala Ali,STX,A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.,650,6,1
tt1308728,The Happytime Murders,2018,08-24-2018,91,R,R,5.4,20548,438,195,40000000,20706452,27506452,3256,3256,Action,Comedy,Crime,USA,China,,Brian Henson,Melissa McCarthy,Elizabeth Banks,Maya Rudolph,STX,"When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.",650,6,1
tt6850820,Peppermint,2018,09-07-2018,101,R,R,6.5,42134,651,166,25000000,35418723,53918723,2980,2980,Action,Drama,Thrille,Hon,USA,,Pierre Morel,Jennifer Garner,John Gallagher Jr.,John Ortiz,STX,"Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.",710,6,3
tt6791096,I Feel Pretty,2018,04-20-2018,110,PG-13,PG-13,5.5,42646,598,167,32000000,48795601,94539426,3440,3440,Comedy,Romance,,Chi,USA,,Abby Kohn,Amy Schumer,Michelle Williams,Tom Hopper,STX,"A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never changed?",650,6,1
tt6359956,A Bad Moms Christmas,2017,11-01-2017,104,R,R,5.5,34932,175,149,28000000,72110659,130560428,3615,3615,Comedy,,,USA,China,,Jon Lucas,Mila Kunis,Kristen Bell,Kathryn Hahn,STX,"As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.",650,6,1
tt6306064,Adrift,2018,06-01-2018,96,PG-13,PG-13,6.6,37990,246,189,35000000,31445012,59945012,3015,3015,Action,Adventure,Biograp,Hon,Icelan,USA,Baltasar Korm¢®¢®,Shailene Woodley,Sam Claflin,Jeffrey Thomas,STX,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",650,6,1
tt1259528,Den of Thieves,2018,01-19-2018,140,R,R,7,75546,423,176,30000000,44947622,80509622,2432,2432,Action,Crime,Drama,USA,,,Christian Gudegas,Gerard Butler,Pablo Schreiber',O'Shea Jackson Jr.,STX,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,650,6,1
tt5789976,King of Thieves,2018,01-25-2019,108,R,R,5.5,9055,113,95,.,7518,11338478,11,11,Crime,Drama,,UK,,,James Marsh,Michael Caine,Michael Gambon,Charlie Cox,Saban,"A true crime movie about a crew of retired crooks who pull off a major heist in London's jewelry district. What starts off as their last criminal hurrah, quickly turns into a brutal nightmare due to greed. Based on infamous true events.",610,1,3
tt4005402,Colonia,2015,04-15-2016,110,R,R,7.1,43388,89,110,14000000,15709,3621046,27,27,Biography,Drama,History,Ger,France,Luxem,Florian Gallenber,Emma Watson,Daniel Br¢®¢®hl,Michael Nyqvist,Scre.,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from.",630,2,3
tt0865554,The Informers,2008,04-24-2009,98,R,R,5,15525,94,97,18000000,300000,382174,482,482,Crime,Drama,Thrille,Ger,USA,,Gregor Jordan,Jon Foster,Billy Bob Thornton,Austin Nichols,SenD,"One week in L.A. in 1983, featuring movie executives, rock stars, a vampire and other morally challenged characters in adventures laced with sex, drugs and violence.",630,2,3
tt0294870,Rent,2005,11-23-2005,135,PG-13,PG-13,6.9,47157,752,85,40000000,29077547,31670620,2433,2437,Drama,Musical,Romance,USA,,,Chris Columbus,Anthony Rapp,Adam Pascal,Rosario Dawson,SonR,"This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America.",610,4,1
tt0349467,Freedomland,2006,02-17-2006,113,R,R,5.1,14922,190,102,37665000,12512886,14655628,2361,2361,Crime,Drama,Mystery,USA,,,Joe Roth,Samuel L. Jackson,Julianne Moore,Edie Falco,SonR,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.,610,4,1
tt0462244,Daddy Day Camp,2007,08-08-2007,89,PG,PG,3.1,14784,42,53,6000000,13235267,18197398,2332,2332,Comedy,Family,,USA,,,Fred Savage,Cuba Gooding Jr.,Lochlyn Munro,Richard Gant,SonR,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",610,4,1
tt0368578,Are We There Yet?,2005,01-21-2005,95,PG,PG,4.7,27480,156,76,32000000,82674398,97918663,2709,2810,Adventure,Comedy,Family,USA,Canada,,Brian Levant,Ice Cube,Nia Long,Aleisha Allen,SonR,"To impress a foxy divorcee, ladies' man Nick offers to take her kids on an extended road trip, unaware of the torture he's in for.",610,4,1
tt0445922,Across the Universe,2007,10-12-2007,133,PG-13,PG-13,7.4,102714,544,167,45000000,24602291,29625761,23,964,Drama,Fantasy,History,USA,UK,,Julie Taymor,Evan Rachel Wood,Jim Sturgess,Joe Anderson,SonR,The music of,610,4,1
tt0457433,Perfect Stranger,2007,04-13-2007,109,R,R,5.7,43019,183,165,60795000,23984949,73090611,2661,2661,Crime,Drama,Horror,USA,,,James Foley,Halle Berry,Bruce Willis,Giovanni Ribisi,SonR,"A journalist goes undercover to ferret out businessman Harrison Hill as her childhood friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",610,4,1
tt0437863,The Benchwarmers,2006,04-07-2006,80,PG-13,PG-13,5.5,46318,222,90,33000000,59843754,64957291,3274,3282,Comedy,Sport,,USA,,,Dennis Dugan,Rob Schneider,David Spade,Jon Heder,SonR,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard children's Little League squads.,610,4,1
tt0389860,Click,2006,06-23-2006,107,PG-13,PG-13,6.4,288733,746,176,82500000,137355633,237681299,3749,3764,Comedy,Drama,Fantasy,USA,,,Frank Coraci,Adam Sandler,Kate Beckinsale,Christopher Walken,SonR,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,610,4,1
tt0430304,Little Man,2006,07-14-2006,98,PG-13,PG-13,4.4,47519,195,78,64000000,58645052,101595121,2533,2537,Comedy,Crime,,USA,Canada,,Keenen Ivory Waya,Marlon Wayans,Shawn Wayans,Kerry Washington,SonR,A wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.,610,4,1
tt0422774,Are We Done Yet?,2007,04-04-2007,92,PG,PG,4.2,18583,62,63,28000000,49662533,58388068,2877,2944,Comedy,Family,Fantasy,Can,USA,,Steve Carr,Ice Cube,Nia Long,John C. McGinley,SonR,Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.,610,4,1
tt0478087,21,2008,03-28-2008,123,PG-13,PG-13,6.8,216963,302,151,35000000,81159365,157927340,2648,2952,Crime,Drama,History,USA,,,Robert Luketic,Jim Sturgess,Kevin Spacey,Kate Bosworth,Sony Pictures/Columbia,"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.",790,10,3
tt1232829,21 Jump Street,2012,03-16-2012,109,R,R,7.2,486385,388,385,42000000,138447667,201585328,3121,3148,Action,Comedy,Crime,USA,,,Phil Lord,Jonah Hill,Channing Tatum,Brie Larson,Sony Pictures/Columbia,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,1000,10,10
tt1232200,That's My Boy,2012,06-15-2012,116,R,R,5.5,85091,235,158,70000000,36931089,57719093,3030,3030,Comedy,,,USA,,,Sean Anders,Adam Sandler,Andy Samberg,Leighton Meester,Sony Pictures/Columbia,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent until Todd's 18th birthday. Now Donny resurfaces just before Todd's wedding after years apart, sending the groom-to-be's world crashing down.",730,10,1
