antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"['I-1066', 'I-1016']",['I-1050'],0.1968590211833455,0.40613586559532505,0.10518626734842951,0.5343228200371057,1.3156257925014347,0.02523475837988305,1.275269993801274
"['I-1013', 'I-1006']","['I-1044', 'I-1010']",0.22352081811541272,0.23593864134404674,0.11943024105186267,0.5343137254901961,2.264630000607054,0.06669304291360241,1.6407212333243628
"['I-1013', 'I-1006']","['I-1045', 'I-1007']",0.22352081811541272,0.23338203067932797,0.11943024105186267,0.5343137254901961,2.2894381539783364,0.06726449862098294,1.6462112183307063
"['I-1013', 'I-1012']","['I-1010', 'I-1016']",0.2399561723886048,0.23046018991964937,0.12819576333089847,0.5342465753424658,2.3181729370644555,0.07289541826982848,1.6522472392901648
"['I-1013', 'I-1012']","['I-1045', 'I-1016']",0.2399561723886048,0.23338203067932797,0.12819576333089847,0.5342465753424658,2.289150427680237,0.07219430454480699,1.6459738753061488
['I-1014'],['I-1013'],0.3254200146092038,0.40540540540540543,0.17384952520087654,0.5342312008978676,1.3177702955480732,0.04192249225119932,1.2765874308042982
"['I-1016', 'I-1041']",['I-1052'],0.218772826880935,0.3951789627465303,0.1168736303871439,0.5342237061769616,1.3518525947435498,0.030419211583209774,1.2985225853578077
"['I-1016', 'I-1041']",['I-1051'],0.218772826880935,0.3922571219868517,0.1168736303871439,0.5342237061769616,1.3619222602537437,0.031058430945900606,1.3047956413257198
"['I-1052', 'I-1010']",['I-1066'],0.19211102994886778,0.4130752373995617,0.10262965668371074,0.5342205323193917,1.293276584872232,0.023273347380507875,1.2600915311340026
['I-1008'],['I-1045'],0.4218407596785975,0.44485025566106645,0.22534696859021183,0.5341991341991342,1.2008515841028158,0.03769099879892923,1.1918177596867439
"['I-1056', 'I-1041']",['I-1066'],0.19758948137326515,0.4130752373995617,0.10555149744338933,0.5341959334565619,1.2932170343095195,0.02393217551747155,1.260024986376338
"['I-1010', 'I-1045']",['I-1049'],0.22972972972972974,0.40540540540540543,0.12271731190650109,0.5341812400635929,1.3176470588235292,0.02958363769174578,1.2764505119453922
['I-1050'],['I-1045'],0.40613586559532505,0.44485025566106645,0.21694667640613585,0.5341726618705036,1.2007920756990467,0.036277032762926986,1.1917500303183284
"['I-1008', 'I-1053']",['I-1047'],0.20306793279766253,0.4024835646457268,0.10847333820306793,0.5341726618705036,1.327191241562104,0.02674183274542581,1.2826993747373587
"['I-1050', 'I-1007']",['I-1047'],0.18736303871439006,0.4024835646457268,0.10007304601899196,0.5341130604288499,1.3270431573994472,0.024662502314368936,1.2825352775595906
"['I-1049', 'I-1045']",['I-1067'],0.21950328707085465,0.39883126369612854,0.11723886048210373,0.5341098169717138,1.3391874348613118,0.0296940871141807,1.2903657518522382
['I-1044'],['I-1016'],0.44448502556610664,0.40175310445580714,0.23739956172388604,0.5341002465078061,1.3294240681257938,0.05882632281858388,1.2840678516354191
"['I-1044', 'I-1043', 'I-1045']","['I-1042', 'I-1006']",0.19284149013878743,0.22498173849525202,0.10299488677867057,0.5340909090909092,2.373930047225502,0.05960907307323117,1.6634538295711667
"['I-1042', 'I-1006']","['I-1043', 'I-1045']",0.22498173849525202,0.26040905770635503,0.12016070124178233,0.5340909090909091,2.0509690169577963,0.06157341871909616,1.5874147054107501
"['I-1042', 'I-1006']",['I-1051'],0.22498173849525202,0.3922571219868517,0.12016070124178233,0.5340909090909091,1.3615837142373455,0.03191001200003628,1.304423738174562
"['I-1010', 'I-1016']","['I-1013', 'I-1043']",0.23046018991964937,0.22534696859021183,0.12308254200146092,0.5340729001584786,2.3700025942202827,0.07114903682234344,1.662605655848899
['I-1009'],['I-1007'],0.3966398831263696,0.4039444850255661,0.21183345507669832,0.5340699815837937,1.3221370791830263,0.051612961746616226,1.2792812040755634
"['I-1006', 'I-1041']","['I-1044', 'I-1043']",0.2202337472607743,0.26442658875091307,0.11760409057706354,0.5339966832504145,2.01945154522049,0.05936843206106625,1.5784724803672574
"['I-1052', 'I-1043']",['I-1008'],0.2202337472607743,0.4218407596785975,0.11760409057706354,0.5339966832504145,1.2658726569174328,0.024700519325714265,1.2406762345687032
"['I-1013', 'I-1007']","['I-1006', 'I-1016']",0.22571219868517164,0.22315558802045288,0.12052593133674215,0.5339805825242719,2.392862250329716,0.07015699291576338,1.6669786340394452
"['I-1006', 'I-1007']","['I-1013', 'I-1016']",0.22571219868517164,0.23411249086924762,0.12052593133674215,0.5339805825242719,2.280871817396968,0.06768388628298211,1.6434669466764067
"['I-1006', 'I-1007']",['I-1049'],0.22571219868517164,0.40540540540540543,0.12052593133674215,0.5339805825242719,1.3171521035598708,0.029020985923834716,1.275900900900901
"['I-1050', 'I-1051']",['I-1066'],0.1880934989043097,0.4130752373995617,0.10043827611395179,0.5339805825242718,1.2926956984539844,0.02274150940073985,1.259442719746774
"['I-1002', 'I-1012']",['I-1018'],0.19357195032870708,0.3316289262235208,0.10336011687363039,0.5339622641509434,1.6101196907987698,0.03916605883912856,1.434156555066939
"['I-1056', 'I-1057']",['I-1058'],0.19905040175310446,0.408327246165084,0.10628195763330898,0.5339449541284403,1.3076397892698297,0.025004255237410233,1.2695340584253119
"['I-1066', 'I-1045']",['I-1067'],0.22096420745069395,0.39883126369612854,0.11796932067202337,0.5338842975206611,1.3386219840765297,0.0298418865828496,1.2897414378150434
"['I-1044', 'I-1007']","['I-1013', 'I-1012']",0.2264426588750913,0.2399561723886048,0.12089116143170198,0.5338709677419355,2.2248686600873966,0.06655484774253653,1.6305438516230626
"['I-1052', 'I-1067']",['I-1048'],0.18882395909422936,0.393718042366691,0.10080350620891161,0.5338491295938105,1.3559173625490288,0.026460106682403492,1.3006131622258121
"['I-1044', 'I-1016']","['I-1010', 'I-1045']",0.23739956172388604,0.22972972972972974,0.12673484295105916,0.5338461538461539,2.3238009049773756,0.07219710579827453,1.6523949692266524
"['I-1055', 'I-1041']",['I-1057'],0.19430241051862673,0.4390065741417093,0.10372534696859022,0.5338345864661654,1.2160059049453917,0.01842531137933187,1.2034213812766559
"['I-1055', 'I-1042']",['I-1051'],0.1997808619430241,0.3922571219868517,0.10664718772826881,0.5338208409506399,1.3608952165017245,0.02828172179444563,1.3036680559733025
"['I-1041', 'I-1053']",['I-1006'],0.1997808619430241,0.4010226442658875,0.10664718772826881,0.5338208409506399,1.3311488729716319,0.026530538198159065,1.2848651513198412
"['I-1044', 'I-1056']",['I-1057'],0.1997808619430241,0.4390065741417093,0.10664718772826881,0.5338208409506399,1.2159745944449682,0.018942075947584014,1.20338589782151
"['I-1041', 'I-1057']",['I-1006'],0.21073776479181885,0.4010226442658875,0.11249086924762601,0.5337954939341422,1.331085667023389,0.027980253564128157,1.2847952946415722
['I-1034'],['I-1036'],0.2647918188458729,0.3524470416362308,0.14134404674945217,0.5337931034482759,1.5145342147579062,0.04801895354774752,1.3889819373187358
"['I-1044', 'I-1047']",['I-1048'],0.21621621621621623,0.393718042366691,0.1154127100073046,0.5337837837837838,1.3557513914656771,0.030284484630722766,1.3004308656482568
"['I-1043', 'I-1007']","['I-1042', 'I-1045']",0.22169466764061357,0.26515704894083275,0.1183345507669832,0.5337726523887973,2.0130434190640867,0.059550646929479374,1.5761472483848569
"['I-1043', 'I-1007']","['I-1044', 'I-1006']",0.22169466764061357,0.22680788897005114,0.1183345507669832,0.5337726523887973,2.3534130792923142,0.06805245120349852,1.658401453693212
"['I-1043', 'I-1007']","['I-1013', 'I-1012']",0.22169466764061357,0.2399561723886048,0.1183345507669832,0.5337726523887973,2.2244589379612285,0.06513754688097767,1.6302000118732045
"['I-1043', 'I-1007']","['I-1044', 'I-1012']",0.22169466764061357,0.2337472607742878,0.1183345507669832,0.5337726523887973,2.2835461285008236,0.06651402947772363,1.6435173593993189
"['I-1045', 'I-1057']",['I-1067'],0.22717311906501095,0.39883126369612854,0.1212563915266618,0.5337620578778135,1.3383154894408915,0.030652649372172422,1.289403289589683
['I-1017'],['I-1008'],0.2867056245434624,0.4218407596785975,0.15303140978816654,0.5337579617834395,1.2653067526952877,0.03208729132662562,1.2400409935855217
['I-1020'],['I-1042'],0.24908692476260044,0.44777209642074506,0.1329437545653762,0.533724340175953,1.1919553371955625,0.02140958007343019,1.184337830946704
"['I-1048', 'I-1053']",['I-1049'],0.189554419284149,0.40540540540540543,0.10116873630387144,0.5337186897880539,1.3165061014771997,0.0243223501075948,1.275184275184275
"['I-1049', 'I-1057']",['I-1058'],0.20598977355734113,0.408327246165084,0.10993425858290723,0.5336879432624113,1.307010365521004,0.02582302160806889,1.268834346626968
"['I-1049', 'I-1057']",['I-1047'],0.20598977355734113,0.4024835646457268,0.10993425858290723,0.5336879432624113,1.3259869225521617,0.027026760240982495,1.2813660438776049
"['I-1054', 'I-1043']",['I-1050'],0.20598977355734113,0.40613586559532505,0.10993425858290723,0.5336879432624113,1.3140625797234553,0.02627442359541149,1.2735337330959566
"['I-1067', 'I-1057']",['I-1010'],0.20598977355734113,0.408327246165084,0.10993425858290723,0.5336879432624113,1.307010365521004,0.02582302160806889,1.268834346626968
"['I-1045', 'I-1016']",['I-1049'],0.23338203067932797,0.40540540540540543,0.12454346238130022,0.5336463223787168,1.3163275952008346,0.029929125619410496,1.2749863957917649
"['I-1049', 'I-1052']",['I-1051'],0.19028487947406866,0.3922571219868517,0.10153396639883126,0.5335892514395394,1.3603048141913026,0.026893367218718142,1.303020738456174
"['I-1058', 'I-1053']",['I-1044'],0.19576333089846604,0.44448502556610664,0.10445580715850986,0.5335820895522387,1.200450091367321,0.01744193801919898,1.1910241051862673
"['I-1006', 'I-1057']",['I-1051'],0.19576333089846604,0.3922571219868517,0.10445580715850986,0.5335820895522387,1.3602865560465827,0.027666246389717847,1.3030007304601898
"['I-1055', 'I-1045']",['I-1050'],0.20672023374726078,0.40613586559532505,0.11029948867786706,0.5335689045936396,1.3137694791163537,0.026342987608855367,1.2732087123979015
"['I-1047', 'I-1057']",['I-1012'],0.21219868517165816,0.42111029948867784,0.11322132943754565,0.5335628227194492,1.2670381687821788,0.02386227757380502,1.2410882509117276
"['I-1043', 'I-1006']",['I-1049'],0.22315558802045288,0.40540540540540543,0.11906501095690285,0.5335515548281505,1.3160938352427713,0.028596529326989514,1.274727358937885
"['I-1006', 'I-1016']","['I-1012', 'I-1007']",0.22315558802045288,0.2337472607742878,0.11906501095690285,0.5335515548281505,2.2826002454991814,0.06690300353064652,1.6427383286558248
"['I-1008', 'I-1044']",['I-1049'],0.22863403944485025,0.40540540540540543,0.12198685171658144,0.5335463258785942,1.3160809371671989,0.02929737626596647,1.2747130692336168
"['I-1008', 'I-1044']","['I-1013', 'I-1016']",0.22863403944485025,0.23411249086924762,0.12198685171658144,0.5335463258785942,2.2790169114751806,0.06846076724464974,1.6419369202597636
"['I-1008', 'I-1016']","['I-1010', 'I-1012']",0.22863403944485025,0.24032140248356465,0.12198685171658144,0.5335463258785942,2.220136535342843,0.06704119870171238,1.6286260344016728
"['I-1008', 'I-1016']","['I-1013', 'I-1044']",0.22863403944485025,0.2410518626734843,0.12198685171658144,0.5335463258785942,2.2134088488721075,0.06687419063783741,1.6270600478301327
"['I-1043', 'I-1041']",['I-1066'],0.2505478451424397,0.4130752373995617,0.13367421475529584,0.5335276967930029,1.2915993225634326,0.030179104143133934,1.2582199598246897
"['I-1043', 'I-1041']",['I-1048'],0.2505478451424397,0.393718042366691,0.13367421475529584,0.5335276967930029,1.3551009590159946,0.03502900764662162,1.299716946676406
"['I-1043', 'I-1041']",['I-1009'],0.2505478451424397,0.3966398831263696,0.13367421475529584,0.5335276967930029,1.345118631509431,0.03429694674043479,1.2934532505478453
"['I-1049', 'I-1056']",['I-1051'],0.19101533966398831,0.3922571219868517,0.10189919649379109,0.5334608030592735,1.359977354540308,0.02697206910185411,1.3026619885281827
['I-1055'],['I-1045'],0.387509130752374,0.44485025566106645,0.20672023374726078,0.5334590009425071,1.1991878034323353,0.034336697861069604,1.1899270277648655
"['I-1054', 'I-1045']",['I-1050'],0.20197224251278306,0.40613586559532505,0.10774287801314829,0.5334538878842676,1.313486281499213,0.025714706473990226,1.2728948307200978
"['I-1065', 'I-1043']",['I-1067'],0.20745069393718044,0.39883126369612854,0.11066471877282688,0.5334507042253521,1.3375348243305991,0.027926896355222414,1.288542800832449
"['I-1067', 'I-1045']",['I-1048'],0.21840759678597516,0.393718042366691,0.11650840029218408,0.5334448160535118,1.3548904511637434,0.030517388847596347,1.299486059730175
"['I-1042', 'I-1012']","['I-1043', 'I-1045']",0.22388604821037253,0.26040905770635503,0.11943024105186267,0.533442088091354,2.0484774715205147,0.06112828620379999,1.5852071595314836
"['I-1042', 'I-1012']",['I-1047'],0.22388604821037253,0.4024835646457268,0.11943024105186267,0.533442088091354,1.3253760773086454,0.029319786293706893,1.2806908212313617
"['I-1006', 'I-1010']","['I-1013', 'I-1044']",0.22388604821037253,0.2410518626734843,0.11943024105186267,0.533442088091354,2.2129764199911017,0.06546209210414687,1.6266965321019373
"['I-1042', 'I-1012']","['I-1013', 'I-1045']",0.22388604821037253,0.23776479181884588,0.11943024105186267,0.533442088091354,2.243570564046278,0.06619802140797935,1.6337418972554105
"['I-1010', 'I-1012']","['I-1013', 'I-1016']",0.24032140248356465,0.23411249086924762,0.12819576333089847,0.5334346504559271,2.278539895395208,0.07193352118628016,1.6415439120782904
"['I-1045', 'I-1041']",['I-1049'],0.2512783053323594,0.40540540540540543,0.13403944485025565,0.5334302325581395,1.3157945736434107,0.032169861607407244,1.2743958912183209
"['I-1050', 'I-1053']",['I-1066'],0.19722425127830534,0.4130752373995617,0.10518626734842951,0.5333333333333333,1.2911287945770704,0.023717812930692722,1.2576959198580822
"['I-1052', 'I-1057']",['I-1050'],0.20818115412710006,0.40613586559532505,0.1110299488677867,0.5333333333333333,1.313189448441247,0.02648011563574315,1.272566002295732
['I-1060'],['I-1044'],0.19174579985390797,0.44448502556610664,0.10226442658875091,0.5333333333333333,1.1998904409750752,0.017036289838493063,1.1903892309297717
"['I-1006', 'I-1012']","['I-1010', 'I-1016']",0.23009495982468955,0.23046018991964937,0.12271731190650109,0.5333333333333333,2.3142102482831484,0.06968958376574905,1.6490138787436086
"['I-1041', 'I-1007']","['I-1044', 'I-1006']",0.20818115412710006,0.22680788897005114,0.1110299488677867,0.5333333333333333,2.3514761137949542,0.0638128207768703,1.656840237921319
"['I-1065', 'I-1066']",['I-1053'],0.19174579985390797,0.414536157779401,0.10226442658875091,0.5333333333333333,1.2865785609397944,0.022778859446973873,1.254565376186998
"['I-1042', 'I-1051']",['I-1052'],0.21365960555149743,0.3951789627465303,0.1139517896274653,0.5333333333333333,1.349599507085644,0.029518008324791734,1.2960450798288636
"['I-1013', 'I-1044']",['I-1002'],0.2410518626734843,0.3575602629656684,0.12856099342585828,0.5333333333333332,1.4915900578821923,0.04237042601996305,1.3766565793592815
['I-1052'],['I-1041'],0.3951789627465303,0.42658875091307524,0.21073776479181885,0.5332717190388171,1.2500838756235284,0.04215886468665181,1.2285761812119855
"['I-1013', 'I-1043']",['I-1066'],0.22534696859021183,0.4130752373995617,0.12016070124178233,0.5332252836304701,1.2908672206721725,0.027075448694108994,1.2574047865433002
"['I-1013', 'I-1043']","['I-1042', 'I-1045']",0.22534696859021183,0.26515704894083275,0.12016070124178233,0.5332252836304701,2.010979099972764,0.060408364062639226,1.5742989611232854
"['I-1008', 'I-1045']",['I-1031'],0.22534696859021183,0.3287070854638422,0.12016070124178233,0.5332252836304701,1.6221898073113634,0.046087555978381795,1.4381518342666992
"['I-1052', 'I-1044']",['I-1008'],0.21439006574141709,0.4218407596785975,0.11431701972242513,0.5332197614991482,1.2640309151382405,0.023878551522521274,1.2386112192286978
"['I-1013', 'I-1048']",['I-1052'],0.19247626004382762,0.3951789627465303,0.10262965668371074,0.5332068311195446,1.3492793933505667,0.026567087886259513,1.2956938480999127
['I-1002'],['I-1010'],0.3575602629656684,0.408327246165084,0.19065010956902848,0.5331971399387129,1.305808380279245,0.044648512054193845,1.2675002757207499
['I-1046'],['I-1043'],0.352081811541271,0.443754565376187,0.1877282688093499,0.533195020746888,1.2015538821440157,0.03149035755199259,1.1916013310607907
"['I-1042', 'I-1016']","['I-1013', 'I-1044']",0.22607742878013148,0.2410518626734843,0.12052593133674215,0.5331179321486268,2.211631663974152,0.06602954602085948,1.6255671176647515
"['I-1042', 'I-1016']","['I-1012', 'I-1045']",0.22607742878013148,0.23776479181884588,0.12052593133674215,0.5331179321486268,2.2422072169323197,0.06677267854789423,1.6326075912253784
['I-1014'],['I-1043'],0.3254200146092038,0.443754565376187,0.17348429510591673,0.5331088664421998,1.2013597335956732,0.029077677958297077,1.1913814477159073
"['I-1044', 'I-1057']",['I-1049'],0.21512052593133674,0.40540540540540543,0.11468224981738495,0.533106960950764,1.314997170345218,0.027471225791167356,1.2735135135135134
"['I-1044', 'I-1057']",['I-1008'],0.21512052593133674,0.4218407596785975,0.11468224981738495,0.533106960950764,1.263763514357742,0.02393564373605042,1.2383119729065675
"['I-1042', 'I-1045']",['I-1047'],0.26515704894083275,0.4024835646457268,0.14134404674945217,0.5330578512396694,1.3244214126081804,0.03462269250080435,1.2796369677498596
"['I-1013', 'I-1045']","['I-1044', 'I-1010']",0.23776479181884588,0.23593864134404674,0.12673484295105916,0.533026113671275,2.2591725994302645,0.07063694100987054,1.6361971858060051
"['I-1013', 'I-1042']",['I-1052'],0.22680788897005114,0.3951789627465303,0.12089116143170198,0.533011272141707,1.348784531537887,0.03126145512578696,1.2951512556358784
"['I-1044', 'I-1006']",['I-1067'],0.22680788897005114,0.39883126369612854,0.12089116143170198,0.533011272141707,1.336433024838822,0.030433084457525267,1.287330293947256
"['I-1044', 'I-1006']",['I-1031'],0.22680788897005114,0.3287070854638422,0.12089116143170198,0.533011272141707,1.6215387368044376,0.04633780128814975,1.437492758368807
"['I-1049', 'I-1042']",['I-1057'],0.2158509861212564,0.4390065741417093,0.11504747991234478,0.5329949238578681,1.2140932624982053,0.020287477970142367,1.2012576618922095
"['I-1009', 'I-1044']","['I-1013', 'I-1016']",0.2158509861212564,0.23411249086924762,0.11504747991234478,0.5329949238578681,2.2766616248406284,0.06451406789491404,1.6399982532473723
"['I-1055', 'I-1044']",['I-1008'],0.19941563184806427,0.4218407596785975,0.10628195763330898,0.532967032967033,1.2634318062889491,0.022160316002734035,1.2379409616293557
['I-1067'],['I-1043'],0.39883126369612854,0.443754565376187,0.21256391526661797,0.532967032967033,1.2010401121512233,0.03558072118670702,1.191019636488635
"['I-1044', 'I-1042']",['I-1066'],0.26040905770635503,0.4130752373995617,0.13878743608473337,0.5329593267882187,1.2902233746650247,0.03121890275168461,1.2566887559582955
"['I-1043', 'I-1045']",['I-1048'],0.26040905770635503,0.393718042366691,0.13878743608473337,0.5329593267882187,1.3536573624732309,0.036259691670032596,1.2981352426202677
"['I-1052', 'I-1048']",['I-1047'],0.19393718042366692,0.4024835646457268,0.10336011687363039,0.5329566854990584,1.324170058889675,0.025303589179371463,1.2793597869883835
"['I-1049', 'I-1051']",['I-1058'],0.19393718042366692,0.408327246165084,0.10336011687363039,0.5329566854990584,1.3052195034851717,0.024170282062213444,1.2668477108320177
"['I-1049', 'I-1051']",['I-1041'],0.19393718042366692,0.42658875091307524,0.10336011687363039,0.5329566854990584,1.2493453809044708,0.02062869732109461,1.2277474728433753
"['I-1013', 'I-1066']",['I-1048'],0.19393718042366692,0.393718042366691,0.10336011687363039,0.5329566854990584,1.3536506538927848,0.0270035498551085,1.2981279012229316
"['I-1013', 'I-1047']",['I-1051'],0.19393718042366692,0.3922571219868517,0.10336011687363039,0.5329566854990584,1.3586921833300019,0.027286876634398008,1.3012559202620233
"['I-1044', 'I-1045', 'I-1041']","['I-1012', 'I-1016']",0.18845872899926955,0.23739956172388604,0.10043827611395179,0.5329457364341085,2.244931425163983,0.05569825644648458,1.6327876603754141
['I-1015'],['I-1045'],0.34404674945215485,0.44485025566106645,0.183345507669832,0.5329087048832272,1.1979507668064664,0.030296223216682017,1.1885251344710803
"['I-1042', 'I-1007']",['I-1052'],0.2275383491599708,0.3951789627465303,0.1212563915266618,0.5329052969502408,1.3485163614138256,0.0313380227205667,1.2948574096526173
"['I-1048', 'I-1043']",['I-1049'],0.21658144631117604,0.40540540540540543,0.1154127100073046,0.5328836424957841,1.3144463181562673,0.027609420962233233,1.2729046736266951
"['I-1009', 'I-1045']",['I-1047'],0.21110299488677867,0.4024835646457268,0.11249086924762601,0.5328719723183392,1.3239595827655286,0.027525383358206687,1.279127776425074
"['I-1048', 'I-1042']",['I-1051'],0.21110299488677867,0.3922571219868517,0.11249086924762601,0.5328719723183392,1.3584762199326004,0.029684216030533145,1.301019938857777
"['I-1048', 'I-1042']",['I-1049'],0.21110299488677867,0.40540540540540543,0.11249086924762601,0.5328719723183392,1.3144175317185698,0.026908574023256276,1.2728728728728729
"['I-1049', 'I-1041']",['I-1066'],0.2056245434623813,0.4130752373995617,0.1095690284879474,0.5328596802841918,1.2899821437825971,0.02463062138204776,1.2564206895210905
"['I-1049', 'I-1041']",['I-1052'],0.2056245434623813,0.3951789627465303,0.1095690284879474,0.5328596802841918,1.3484009284825482,0.028310534687254724,1.2947309656794808
"['I-1049', 'I-1041']",['I-1056'],0.2056245434623813,0.38568298027757486,0.1095690284879474,0.5328596802841918,1.3816001937671565,0.030263141747160466,1.3150588673145451
"['I-1065', 'I-1042']",['I-1057'],0.2056245434623813,0.4390065741417093,0.1095690284879474,0.5328596802841918,1.2137851951897813,0.01929850210307439,1.2009098812099532
"['I-1043', 'I-1051']",['I-1050'],0.2056245434623813,0.40613586559532505,0.1095690284879474,0.5328596802841918,1.3120232055918322,0.026057526541209644,1.2712756945620987
"['I-1065', 'I-1042']",['I-1066'],0.2056245434623813,0.4130752373995617,0.1095690284879474,0.5328596802841918,1.2899821437825971,0.02463062138204776,1.2564206895210905
['I-1019'],['I-1022'],0.24470416362308253,0.2468955441928415,0.13038714390065742,0.5328358208955224,2.1581427183608586,0.06997077625668233,1.6120766306415213
"['I-1058', 'I-1041']",['I-1006'],0.19466764061358657,0.4010226442658875,0.10372534696859022,0.5328330206378987,1.3286856197691863,0.025659214976728253,1.2821483156878795
"['I-1044', 'I-1042', 'I-1045']","['I-1013', 'I-1012']",0.1891891891891892,0.2399561723886048,0.10080350620891161,0.5328185328185328,2.220482713633398,0.05540639251377016,1.6268706723252175
"['I-1044', 'I-1042', 'I-1045']",['I-1065'],0.1891891891891892,0.40138787436084733,0.10080350620891161,0.5328185328185328,1.327440530352268,0.024865259708210755,1.2813267813267812
"['I-1044', 'I-1042', 'I-1045']",['I-1057'],0.1891891891891892,0.4390065741417093,0.10080350620891161,0.5328185328185328,1.21369146660328,0.017748208398317963,1.2008041098950188
"['I-1044', 'I-1012']","['I-1042', 'I-1045']",0.2337472607742878,0.26515704894083275,0.12454346238130022,0.5328125,2.0094223484848484,0.0625637285163868,1.5729079888891875
"['I-1016', 'I-1007']",['I-1031'],0.22826880934989044,0.3287070854638422,0.12162162162162163,0.5328,1.6208960000000003,0.046588046597917696,1.436842710907872
"['I-1042', 'I-1053']",['I-1047'],0.20635500365230094,0.4024835646457268,0.10993425858290723,0.5327433628318584,1.3236400430432198,0.02687976113044717,1.2787757044513803
"['I-1066', 'I-1057']",['I-1012'],0.20635500365230094,0.42111029948867784,0.10993425858290723,0.5327433628318584,1.265092218069062,0.02303604119389957,1.238911669654913
"['I-1066', 'I-1057']",['I-1041'],0.20635500365230094,0.42658875091307524,0.10993425858290723,0.5327433628318584,1.2488453145835858,0.021905535330209086,1.2271869535383049
"['I-1052', 'I-1066']",['I-1048'],0.20087655222790357,0.393718042366691,0.10701241782322864,0.5327272727272727,1.3530679709900488,0.027923694922688078,1.2974905708105833
"['I-1013', 'I-1012']",['I-1066'],0.2399561723886048,0.4130752373995617,0.12783053323593865,0.5327245053272451,1.2896549032590603,0.02871058036102557,1.2560572281058244
"['I-1054', 'I-1041']",['I-1013'],0.18991964937910885,0.40540540540540543,0.10116873630387144,0.5326923076923077,1.3139743589743589,0.024174283852881354,1.2723834946057166
"['I-1065', 'I-1016']",['I-1047'],0.18991964937910885,0.4024835646457268,0.10116873630387144,0.5326923076923077,1.3235131927963144,0.024729198825501106,1.278635993350708
"['I-1016', 'I-1051']",['I-1047'],0.18991964937910885,0.4024835646457268,0.10116873630387144,0.5326923076923077,1.3235131927963144,0.024729198825501106,1.278635993350708
"['I-1013', 'I-1006']","['I-1010', 'I-1007']",0.22352081811541272,0.23155588020452886,0.11906501095690285,0.5326797385620915,2.3004371043896,0.06730745117415206,1.6443629416602388
"['I-1013', 'I-1041']","['I-1045', 'I-1016']",0.21804236669101534,0.23338203067932797,0.11614317019722425,0.5326633165829145,2.2823664488325823,0.06525599988474842,1.6403975902668142
"['I-1013', 'I-1041']","['I-1043', 'I-1045']",0.21804236669101534,0.26040905770635503,0.11614317019722425,0.5326633165829145,2.045486901548415,0.059362962947153416,1.5825655646928531
"['I-1043', 'I-1067']",['I-1048'],0.21256391526661797,0.393718042366691,0.11322132943754565,0.5326460481099656,1.3528616695037903,0.02953108084097364,1.2972650711124478
"['I-1044', 'I-1050']",['I-1047'],0.21256391526661797,0.4024835646457268,0.11322132943754565,0.5326460481099656,1.3233982574637804,0.02766784710598502,1.2785094315300993
"['I-1043', 'I-1067']",['I-1052'],0.21256391526661797,0.3951789627465303,0.11322132943754565,0.5326460481099656,1.3478603324631109,0.0292205418851422,1.2941391311820565
"['I-1042', 'I-1041']",['I-1057'],0.24068663257852446,0.4390065741417093,0.12819576333089847,0.5326251896813353,1.2132510560295309,0.02253274932089612,1.2003073624695244
"['I-1042', 'I-1041']","['I-1043', 'I-1045']",0.24068663257852446,0.26040905770635503,0.12819576333089847,0.5326251896813353,2.0453404899684373,0.06551878413860922,1.5824364641932207
"['I-1047', 'I-1007']",['I-1066'],0.20160701241782322,0.4130752373995617,0.10737764791818846,0.532608695652174,1.2893745434974822,0.02409878340227975,1.2557460037032635
"['I-1006', 'I-1045']","['I-1044', 'I-1007']",0.22972972972972974,0.2264426588750913,0.12235208181154127,0.532591414944356,2.3519924098671723,0.07033147098888515,1.6549917264202976
"['I-1010', 'I-1043']","['I-1044', 'I-1016']",0.22972972972972974,0.23739956172388604,0.12235208181154127,0.532591414944356,2.243438914027149,0.06781434465875663,1.6315499172642027
"['I-1052', 'I-1007']",['I-1051'],0.19065010956902848,0.3922571219868517,0.10153396639883126,0.5325670498084292,1.3576988662713958,0.02675010311280622,1.3001712390281288
"['I-1016', 'I-1041']","['I-1006', 'I-1045']",0.218772826880935,0.22972972972972974,0.11650840029218408,0.5325542570951586,2.3181773544142197,0.06624977790061792,1.6478281853281853
"['I-1016', 'I-1041']","['I-1013', 'I-1044']",0.218772826880935,0.2410518626734843,0.11650840029218408,0.5325542570951586,2.20929326655537,0.06377280287019099,1.6236069080663673
"['I-1010', 'I-1016']","['I-1013', 'I-1008']",0.23046018991964937,0.23301680058436816,0.12271731190650109,0.5324881141045958,2.2851919379598487,0.06901621578935854,1.640564063834792
"['I-1042', 'I-1057']",['I-1012'],0.23046018991964937,0.42111029948867784,0.12271731190650109,0.5324881141045958,1.2644860853585287,0.02566815230921997,1.2382352577038789
"['I-1010', 'I-1016']",['I-1002'],0.23046018991964937,0.3575602629656684,0.12271731190650109,0.5324881141045958,1.4892262067603508,0.04031390579571338,1.3741677087073327
"['I-1010', 'I-1016']","['I-1006', 'I-1012']",0.23046018991964937,0.23009495982468955,0.12271731190650109,0.5324881141045958,2.3142102482831484,0.06968958376574905,1.64681383169702
"['I-1010', 'I-1016']",['I-1018'],0.23046018991964937,0.3316289262235208,0.12271731190650109,0.5324881141045958,1.6056745114739905,0.04629004658617909,1.4296343984846045
