movie_id,income_opening,votes,income_usa,income_int,income_ww
tt0449467,389351,279377,34302837,97818375,132121212
tt1371150,11558149,67585,34296320,7000000,41296320
tt0918927,507226,116442,33446470,19744631,53191101
tt0372588,12120358,154339,32774834,18173977,50948811
tt0112722,5170522,51450,32051917,0,32051917
tt0815236,9775278,120533,32010860,16670117,48680977
tt1013753,1453844,159172,31841299,25452072,57293371
tt0064782,.,11558,14500000,0,14500000
tt2023631,9909499,0,31177548,15426506,46604054
tt0288477,11503423,89851,30113491,38236393,68349884
tt0200465,5935256,168720,30060660,36082345,66143005
tt0120890,9622444,103521,29795299,25781400,55576699
tt0814335,11581586,29344,29062561,165000,29227561
tt0146882,6429107,161898,27277055,20604608,47881663
tt0430634,10803610,25670,26910736,3488978,30399714
tt0479968,12511473,30026,26890041,17623425,44513466
tt0116260,7929086,12421,26877589,0,26877589
tt0421073,12469631,104433,26418667,39039144,65457811
tt1213663,8811790,246004,26004851,21503654,47508505
tt0116367,10240805,273273,25728961,4025,25732986
tt1414382,8407513,47707,25702053,7136892,32838945
tt0479500,6832318,18608,25584685,5119160,30703845
tt4669788,686355,17944,24622687,14178607,38801294
tt2318092,13307125,38960,23438250,11279923,34718173
tt0475944,8852458,45365,23364784,14800000,38164784
tt1067774,7453944,39498,23186769,16500000,39686769
tt0441796,10726406,29094,23086480,101026,23187506
tt4799050,8004283,42847,22105643,24738714,46844357
tt0155975,10031850,44125,21541218,15685000,37226218
tt0102744,3853149,18444,21413105,0,21413105
tt0114681,386610,41437,21284514,6404230,27688744
tt1100119,6410339,6497,20919166,8951635,29870801
tt0120877,9106497,50279,20308772,0,20308772
tt0800308,248847,56692,20211394,7700059,27911453
tt1741273,6652996,39552,20180155,12427864,32608019
tt0403703,9485494,7510,19762690,9000000,28762690
tt0490204,7460690,91157,19661987,420000,20081987
tt1046163,8265357,41515,19219250,15567861,34787111
tt0791304,6773870,23187,18882880,1936721,20819601
tt0083254,2287205,2442,18826490,0,18826490
tt0089457,3450536,41357,18432000,0,18432000
tt0758758,212440,541807,18354356,38468604,56822960
tt0124879,3321370,20073,18253415,57176,18310591
tt0407121,5805559,5864,18098433,37588511,55686944
tt0462519,8602333,28337,17807569,6663014,24470583
tt0113321,4007717,11008,17468887,4650382,22119269
tt1730768,3288835,34490,17445186,8863563,26308749
tt1083456,5483778,41064,17231291,1377279,18608570
tt0373074,269225,120325,17104669,84929435,102034104
tt0276033,5309675,4769,16990825,1021272,18012097
tt2039338,6574326,37906,16883115,28290623,45173738
tt0455760,7842725,81170,16574590,4040071,20614661
tt0315733,274454,216788,16248701,43418924,59667625
tt0913354,6511128,29080,15988876,7672162,23661038
tt0419887,471713,75554,15800078,58380667,74180745
tt0338325,6146262,14302,15712072,900000,16612072
tt0295289,6988749,16111,15543862,1886732,17430594
tt0059245,.,8270,15473333,.,.
tt0217630,6008611,25837,15464026,2786080,18250106
tt0119594,5866411,9757,15055091,0,15055091
tt1232207,231964,40210,14363397,4758134,19121531
tt1592525,6231836,90741,14326865,19616184,33943049
tt1213644,5836973,84627,14190901,22529851,36720752
tt0770703,5421669,69706,14011084,16152701,30163785
tt0120483,4604819,28854,13717039,0,13717039
tt2503944,5002341,100212,13651946,23114347,36766293
tt0326856,6160886,29147,13548322,1017924,14566246
tt0430431,4106862,6502,13395961,329071,13725032
tt0109348,86072,33982,13383747,0,13383747
tt0995039,5012315,67262,13367624,16590604,29958228
tt0258068,101663,26476,12987647,13360556,26348203
tt1712261,6109085,62492,12639297,13304495,25943792
tt2547584,4765838,48484,12545979,9735753,22281732
tt0384680,4248465,75645,12482775,2984186,15466961
tt0281322,4548750,27661,12764657,2181493,14946150
tt1160368,5329240,26423,12234694,5071954,17306648
tt1228987,5147479,109453,12134935,16135464,28270399
tt0109015,3556310,8093,11798854,0,11798854
tt0799934,4050655,86878,11175164,19719083,30894247
tt0413015,55344,14758,11036366,16800000,27836366
tt0118954,356476,40585,10686841,0,10686841
tt0144640,4406135,17770,10570375,0,10570375
tt0098625,2047630,20730,10555348,0,10555348
tt0116242,131678,34091,9725847,24874153,34600000
tt0804461,4231321,66972,9534258,7373573,16907831
tt3960412,4698715,49740,9496130,40990,9537120
tt2776878,3817700,10993,9479390,505926,9985316
tt0780511,3852068,57229,9208876,7234733,16443609
tt0270846,3251856,29299,9109322,246047,9355369
tt1532958,4603177,8879,8888355,7835022,16723377
tt2865120,4869278,9377,8813410,5552229,14365639
tt0795368,1282973,104840,8580428,38210000,46790428
tt0399327,4065014,24225,8330720,2062976,10393696
tt0462229,4244142,10970,8135024,2202453,10337477
tt1791528,328184,88513,8110975,6661371,14772346
tt2002718,3837183,71997,8008161,10264848,18273009
tt0065054,.,4686,8000000,.,.
tt0763304,3605899,4339,7578946,20479706,28058652
tt0377107,193840,41789,7535331,749000,8284331
tt1190617,3656000,9180,7013191,8992,7022183
tt0310357,4010593,17065,6886089,1678497,8564586
tt0489282,3001719,20365,6575282,371802,6947084
tt1810683,2750356,21453,6485961,11283338,17769299
tt0151568,32718,11226,6208548,0,6208548
tt1629757,2268274,29595,6002756,2298065,8300821
tt2937898,172788,62481,5749134,3097741,8846875
tt1571222,167953,95213,5702083,9105448,14807531
tt0405296,391672,102837,5501616,1903468,7405084
tt0976222,2231273,13347,5210988,7756841,12967829
tt0369226,2834421,40894,5178569,5409510,10588079
tt0337876,1705577,33464,5005899,9597102,14603001
tt1781827,1751388,13751,4712792,319183,5031975
tt3361792,2200537,22586,4535154,4432377,8967531
tt1092082,653000,7763,4452423,904,4453327
tt1054588,2251075,16088,4442377,61734,4504111
tt1366365,1831588,33793,3763583,21597623,25361206
tt0383028,172194,76085,3083538,1300000,4383538
tt1034415,184037,50169,2483472,4539820,7023292
tt3719896,1392000,5326,2246000,0,2246000
tt0080492,.,3426,2000000,.,.
tt0266747,872950,4767,1648818,26888,1675706
tt0238380,541512,302260,1190018,4155851,5345869
tt1520498,443901,14767,1065907,0,1065907
tt0889588,42755,9091,1031872,7189828,8221700
tt0138946,57339,18866,882710,1400000,2282710
tt1664697,325641,46,754301,.,.
tt1175709,37172,50879,582024,291593,873617
tt3707106,96250,17164,538460,3189286,3727746
tt0354595,175336,2977,375750,13248,388998
tt0110944,.,4472,305070,0,305070
tt1274300,42436,7199,277943,127918,405861
tt0940709,49770,13810,206678,47094093,47300771
tt3319920,33915,34990,55039,15769335,15824374
tt2544766,.,8335,.,38585047,6398252
tt1488181,.,6328,.,34454336,34428345
tt3247714,.,29685,.,1703281,3839100
tt0443533,.,1121,.,476624,492272
tt1134666,.,47,.,.,.
tt4280822,.,524,.,.,.
tt3492042,.,0,.,.,.
tt2737304,.,246552,.,.,.
tt5580390,166564,338128,63859435,131931359,195790794
tt0446755,51085,86691,8060487,7058308,15118795
tt2005374,.,53973,.,5617460,5617460
tt1270262,96414,58910,1361512,4604134,5965646
tt0088763,11332134,979688,212259762,173265022,385524784
tt0099348,598257,228624,184208842,240000000,424208842
tt0175142,42346669,222292,157019771,120180229,277200000
tt1284575,31603106,186146,100292856,115156141,215448997
tt1700841,34263534,165072,97670358,43673897,141344255
tt0098273,10017840,36030,58571513,52308000,110879513
tt0305711,17548993,65519,56127162,45437773,101564935
tt1385912,23446785,9297,51733921,0,51733921
tt0356470,13623350,77163,51438175,18725930,70164105
tt0081505,622337,833660,44568631,727339,45295970
tt0185371,15946032,51632,40846082,24244459,65090541
tt0455407,16067552,106461,39123589,17321945,56445534
tt0472198,20497596,39322,36843682,8128501,5617460
tt8097306,13743111,5141,31713110,876383,32589493
tt0889573,8436713,92832,27758465,22100000,49858465
tt1216492,9202815,89181,25918920,6700000,32618920
tt0816442,105005,122103,21488481,54598230,76086711
tt0452623,5501406,240138,20300218,14051944,34352162
tt0205461,4154932,3534,15933506,3814503,19748009
tt0056264,.,14243,13680000,.,.
tt1838544,4770360,40523,11682205,6417984,18100189
tt1135985,3607164,81141,8402485,2010000,10412485
tt0120670,3849308,3530,81565212,0,81565212
tt0810922,3464679,49754,6928068,648536,7576604
tt1870529,2603370,6006,5310554,434949,5745503
tt6495770,2390164,8269,5059608,44067,5103675
tt0058085,.,7768,4750000,.,.
tt0107719,783721,1683,2119994,0,2119994
tt0116745,432183,4106,1356329,0,1356329
tt0485236,.,0,320700,25742872,26063572
tt0384806,23507007,101691,65233369,43942304,109175673
tt0268126,384478,168977,22498520,10033239,32531759
tt1058017,7027472,112305,18451251,14263567,32714818
tt0120669,4335095,248148,10680275,3031628,13711903
tt8244784,5304455,27139,.,.,.
tt2004420,49033915,273572,150086800,120857628,270944428
tt0443453,26455463,340087,128505958,132937284,261443242
tt0110475,23117068,325595,119920129,231700000,351620129
tt0094737,8216190,187028,114968774,36700000,151668774
tt0250494,20377426,173057,96493426,45315809,141809235
tt0377092,24432195,313562,86047227,44905799,130953026
tt0088170,16673229,70655,76471046,10528954,87000000
tt0404032,30054300,113784,75072454,69456624,144529078
tt0205000,12224016,68290,65535067,27400000,92935067
tt0337579,24241612,13735,65070412,772000,65842412
tt0356680,12521027,58213,60062868,32294631,92357499
tt0307987,12292952,130251,60060328,17086703,77147031
tt0093773,12031638,356057,59735548,38532010,98267558
tt3760922,17861950,26876,59689605,32406953,92096558
tt3862750,25888154,9328,57027435,3250731,60278166
tt0118655,9548111,212338,53883989,13800000,67683989
tt1650043,23751502,24108,52698535,20996659,73695194
tt0086879,505276,349716,51973029,93762,52066791
tt0926129,20804941,32636,43869350,13324305,57193655
tt1596346,10601862,43025,43853424,3305228,47158652
tt0328589,9751425,44492,43601508,13888516,57490024
tt7334528,15242781,10991,42469946,4124315,46594261
tt2562232,424397,543527,42340598,60874496,103215094
tt0091738,6942408,30988,41382841,105507,41488348
tt0280707,241219,76110,41308615,46445429,87754044
tt0273923,15053226,45572,41059716,2248991,43308707
tt2334873,612064,184179,33404871,69508090,102912961
tt0475276,11478360,94986,31567134,46067901,77635035
tt0322589,12856040,42014,30272254,32374509,62646763
tt0432291,11752917,33941,29511112,7537414,37048526
tt0117723,10448420,34897,26960191,0,26960191
tt3623726,6618610,21545,26839498,14326535,41166033
tt0097441,63661,115425,26979166,0,26979166
tt1478839,8137584,14047,26395642,7371145,33766787
tt0087078,6876768,73165,31042035,0,31042035
tt2279339,8317545,19038,26302731,15924759,42227490
tt0065528,.,20764,24911670,.,.
tt1197628,11017334,58861,24007324,3141574,27148898
tt0081398,128590,301003,23383987,18130,23402117
tt0899106,8057010,29726,22965110,13167904,36133014
tt1016075,10011682,15587,22455510,57772109,80227619
tt4287320,9034148,77269,20497844,20154020,40651864
tt0090357,2528234,18113,19739575,0,19739575
tt1542344,264851,333800,18335230,41881941,60217171
tt0196216,3880723,35497,17266359,12668118,29934477
tt0210616,4604621,18029,17200925,4160184,21361109
tt1594972,6844137,8291,17062499,13473161,30535660
tt0337917,5824860,9273,16703799,255815,16959614
tt2357129,6713900,90811,16131410,27271105,43402515
tt0264796,294056,42084,15652637,8236521,23889158
tt2465146,4642329,12003,15160801,2759212,17920013
tt1032815,4919433,32460,14800725,1581813,16382538
tt0082085,3000000,39736,12000000,0,12000000
tt0236784,1837068,26969,13491653,14000000,27491653
tt0082648,2700000,1692,12617845,0,12617845
tt2167202,4503892,22548,10501938,1312051,11813989
tt0119349,75183,51771,8038061,7973914,16011975
tt0340012,101126,11630,7739049,6749656,14488705
tt0098519,2283443,8961,7190505,.,.
tt0082288,2407939,13877,14110013,0,14110013
tt0109707,71566,160143,5887457,0,5887457
tt1032755,144701,224789,5700626,22093713,27794339
tt0084316,2350021,3087,5675599,0,5675599
tt0116477,90684,34905,4501094,2628576,7129670
tt0114272,75514,8610,4005941,0,4005941
tt2649554,190012,70657,3712282,3967968,7680250
tt4540710,59797,57148,3500605,4219025,7719630
tt2172935,1576561,16028,3419967,5662939,9082906
tt0313792,1673125,28745,3203044,10000000,13203044
tt0118040,1442215,4685,2821671,0,2821671
tt2763304,170575,104321,2402004,39689258,42091262
tt0090568,609955,4213,1305114,0,1305114
tt1922685,508000,13038,1034589,164921,1199510
tt0235737,166309,28918,764554,308644,1073198
tt0120775,108567,1033,240067,0,240067
tt1321865,20006,12395,145526,1473627,1619153
tt0386741,10800,15347,70644,2330769,2401413
tt1024744,.,2884,.,627422,4748432
tt3212232,.,12304,.,309608,228631
tt1403241,.,7609,12139,479015,491154
tt0489018,.,19844,.,.,301771
tt1085492,.,16584,.,.,1289595
tt5127300,.,517,.,.,1800727
tt0089893,284662,36916,6905861,2779,6908640
tt1748179,10340,56330,49521,14469363,14518884
tt0829482,33052411,497987,121463226,48491916,169955142
tt1142800,41030947,11065,90508336,0,90508336
tt1023481,18908826,77589,58017783,90569127,148586910
tt4064028,12401900,54505,51386611,58456779,109843390
tt0395169,100091,321156,23519128,13002095,36521223
tt0486551,7031228,62123,19185184,974132,20159316
tt1425922,3669530,1963,7018188,435996,7454184
tt0804540,.,25614,.,60865364,65125001
tt6644200,50203562,350809,188024361,148133165,336157526
tt0230600,14089952,322509,96522687,111242369,207765056
tt0090605,10052042,622307,85160248,98156207,183316455
tt1924435,17813722,124028,82390774,54500000,136890774
tt0119345,15818645,127169,72250091,53000000,125250091
tt0058385,354764,82472,72000000,71636,72071636
tt0375063,207042,172937,71502303,38290889,109793192
tt2083355,30107555,14345,70525195,2310515,72835710
tt0758746,40570365,92115,65002019,27668218,92670237
tt1981677,5149433,263773,65001093,51043254,116044347
tt1288558,25775847,150699,54239856,43538500,97778356
tt2097298,11020798,32969,44480275,1227649,45707924
tt4648786,11676720,10520,43082155,152000,43234155
tt4649416,15134235,5605,42065185,428321,42493506
tt0454841,15708512,152640,41778863,28576950,70355813
tt8364368,12005210,46178,39014193,51000000,90014193
tt0243736,12229529,68379,37939782,57152885,95092667
tt0326900,13107022,3941,37667746,7644471,45312217
tt1148297,14638755,57,35662731,21600709,57263440
tt0120770,9604791,54750,30331165,0,30331165
tt1152398,9851102,73771,27865571,10162659,38028230
tt5210194,13350299,0,27163593,12069640,39233233
tt0084827,4761795,108670,33000000,0,33000000
tt0979434,10652297,10222,24719879,0,24719879
tt0325258,6660540,13176,22734486,1000000,23734486
tt0466856,11554404,10434,21170563,0,21170563
tt0234829,7018593,14693,19753553,18894,19772447
tt0120324,390563,59964,16316273,0,16316273
tt0462395,6922767,9590,15680099,0,15680099
tt0094074,5683122,40784,14522355,22177645,36700000
tt0159421,3255033,2740,11683047,0,11683047
tt0056800,.,5627,10000000,.,.
tt0865559,3223161,17689,8677425,11800000,20477425
tt0465142,3667420,23845,7314027,9196944,16510971
tt0404390,3381974,95165,6855137,2873951,9729088
tt1433822,2841488,18428,4936819,5700462,10637281
tt0375104,1233297,3591,2694071,.,.
tt0091934,729885,4707,2315683,0,2315683
tt0083001,15064,2700,110048,0,110048
tt0312549,611276,18480,1569918,7868156,9438074
tt1703957,98274,16521,1361045,5904238,7265283
tt0075909,.,4619,.,.,.
tt8332922,.,28292,.,.,.
tt1002563,3294876,2975,6469813,843884,7313697
tt0422295,28815,14854,223202,2057887,2281089
tt0102492,12391783,68235,59489799,0,59489799
tt0094291,4104611,137448,43848100,.,.
tt0114388,721341,95376,42993774,92000000,134993774
tt0443543,927956,343716,39868642,43923420,83792062
tt0416508,972066,55972,18663911,20716965,39380876
tt0315983,45572,62949,13005485,3152438,16157923
tt0815244,5196380,44587,11892415,1743924,13636339
tt0097165,340456,391307,95860116,143639884,239500000
tt0098635,1094453,184149,92823546,138414,92961960
tt0215129,15484004,152165,68525609,51213501,119739110
tt0084855,100982,33639,43848069,0,43848069
tt0139699,17515723,40094,52894169,1400000,54294169
tt1748122,522996,301662,45512466,23335980,68848446
tt1655442,204878,222199,44667095,83589617,128256712
tt1139668,19810585,48095,42670410,35538402,78208812
tt0295427,12554650,21424,40388794,3022207,43411001
tt0420294,18508228,65745,39517763,11000000,50517763
tt1265990,15002635,34327,37300107,15245600,52545707
tt0425430,14713321,37132,35374833,18400000,53774833
tt0087553,32181,49015,34700291,0,34700291
tt0250720,9715102,8457,33357476,9700076,43057552
tt0101764,7574703,36180,30102717,0,30102717
tt0255819,8606403,12131,28734552,647097,29381649
tt0245686,8016008,49166,27087695,3900000,30987695
tt0430770,10155121,19656,26902075,23201733,50103808
tt0425112,5848464,440738,23618786,58123832,81742618
tt0497465,3755575,233335,23216709,81288108,104504817
tt8385474,8030085,12584,22782371,55717741,78500112
tt7734218,8225384,27834,22370452,7264317,29634769
tt0204175,7008950,15429,21799652,4050963,25850615
tt7690670,6870740,5503,20537137,186444,20723581
tt0110413,5306558,971127,19284974,26000000,45284974
tt1403981,8089139,132212,19068240,37437880,56506120
tt0283139,5607480,28747,16357770,5300000,21657770
tt1131734,6868397,109650,16204793,15738608,31943401
tt0186045,5802229,12824,15427192,553184,15980376
tt0093818,1522423,29769,14792779,0,14792779
tt0319524,5809960,8996,14195227,195102,14390329
tt2467046,6300146,35095,14019924,6749285,20769209
tt0367085,5648486,20858,13922211,631596,14553807
tt0095687,2066980,23987,13854000,0,13854000
tt1716777,4255423,40256,12431792,185680,12617472
tt0139809,4278452,63437,11916661,6647427,18564088
tt0380277,5000900,2658,11814019,195051,12009070
tt0079550,2250000,6298,8400000,0,8400000
tt0091203,2453021,115786,5900000,7000000,12900000
tt1620935,2366810,23062,5083906,2087414,7171320
tt0278823,2017981,24604,4839383,10000000,14839383
tt0134630,2002588,8917,4734235,1881217,6615452
tt0165710,2005512,34155,4217115,1608199,5825314
tt0469623,1561949,27041,3287315,4832833,8120148
tt2398231,45433,28661,2429989,5787582,8217571
tt1924429,131145,106865,2322593,20271459,22594052
tt4380070,44064,0,2013456,5571555,7585011
tt0120207,870068,10505,1710972,0,1710972
tt0384686,46348,5919,1669971,1144595,2814566
tt0436364,9508,6587,27276,1524748,1552024
tt1545106,548,8997,3361,91451,94812
tt2249221,.,17036,.,1844228,2636607
tt2126357,6489983,18862,39282227,24006627,63288854
tt0247444,5474270,5960,13571817,200000,13771817
tt0273435,211130,11069,1555959,1187377,2743336
tt5449860,778123,0,1237615,.,2262761
tt1442286,268370,0,517262,.,.
tt2935476,164985,42582,12236500,17492950,29729450
tt0439815,3880270,71042,7802450,5127893,12930343
tt0099785,17081997,440516,285761243,190923432,476684675
tt0086960,15214805,154225,234760478,81539522,316300000
tt0092099,8193052,274540,179800601,176999033,356799634
tt0084805,5540470,92271,177200000,0,177200000
tt1504320,355450,612388,138797449,292023719,430821168
tt0169547,861531,1021542,130058047,226200000,356258047
tt0190332,663205,245063,128067808,85446864,213514672
tt0096320,11174980,107658,111936388,104663612,216600000
tt0117571,6354586,271280,103046663,70000000,173046663
tt5140878,35006404,102619,102092201,203292664,305384865
tt0077663,3652486,17485,81640278,0,81640278
tt0088939,1710333,73473,98467863,0,98467863
tt2084970,479352,644517,91125143,136615320,227740463
tt0094721,8030897,243747,73839613,47933,73887546
tt0052618,241792,208387,73000000,259017,73259017
tt1179933,24727437,273496,72082999,36203423,108286422
tt2023587,28402310,163601,71628180,76467386,148095566
tt0081375,4739769,22384,69847348,0,69847348
tt0080549,3366443,15633,67182787,0,67182787
tt0093409,6829949,226186,65192350,55000000,120192350
tt1196141,22126166,39950,64003625,12950686,76954311
tt0373883,26362367,105402,58269151,19245250,77514401
tt0436697,122014,100000,56441711,72444162,128885873
tt0906108,21353789,11790,55204525,729653,55934178
tt1596365,20874072,168881,54333290,74622608,128955898
tt0110367,5303288,47333,50083616,0,50083616
tt7349662,10845330,178836,49275340,44136086,93411426
tt0455857,21607203,41250,47860214,19355221,67215435
tt0265298,11554015,33335,47811275,4649742,52461017
tt0118887,13510482,81888,44906632,18800000,63706632
tt0120885,92079,76164,43057470,21194568,64252038
tt0882977,13167607,79930,42930462,14977272,57907734
tt0306841,17338755,34027,42734455,12800000,55534455
tt3850590,16293325,58813,42725475,19062918,61788393
tt1855199,13152683,218416,41003371,16583235,57586606
tt0133751,11633495,106413,40283321,0,40283321
tt0108551,1222718,16017,39100956,0,39100956
tt0277371,12615116,93015,37882551,24518792,62401343
tt2305051,606810,114200,37880356,14580187,52460543
tt0056172,20846,252460,37495385,32500000,69995385
tt2980516,208763,376885,35893537,87434155,123327692
tt0780504,11340461,541798,35060689,46297241,81357930
tt0192614,11034885,30039,35046120,15756000,50802120
tt0060491,.,2439,34562222,.,.
tt5083738,422410,146044,34366783,59702241,94069024
tt0328099,12618159,18005,34308901,190303,34499204
tt0881891,11241214,38494,33862903,6264356,40127259
tt0198021,8292939,30753,33771174,7090880,40862054
tt0844708,14118685,81686,32752215,13774028,46526243
tt0317132,10208431,9971,32647042,861443,33508485
tt0372532,11129580,46379,31726995,15448043,47175038
tt0093779,206243,372784,30857000,26187,30883187
tt0220506,12292121,35504,30259652,7400000,37659652
tt0427309,6005180,54020,30226144,35149,30261293
tt2247476,8381509,14751,30127963,10949,30138912
tt0082186,6580742,38772,30000000,14400000,44400000
tt0361467,9350572,26318,29331068,3787786,33118854
tt0120772,9725855,18025,29187243,17718646,46905889
tt0463854,9807292,247522,28638916,35593798,64232714
tt0119229,6870397,84345,28084357,2986055,31070412
tt5719700,8567881,25101,27020284,10316590,37336874
tt0229260,13223887,34647,26421314,21300000,47721314
tt0118749,50168,226854,26410771,16700954,43111725
tt0493949,7810481,16489,26167002,1302619,27469621
tt2402157,7911597,60710,25018119,9802216,34820335
tt0115963,6710995,71193,24769466,30900000,55669466
tt0416320,398593,196701,23089926,64883909,87973835
tt0107943,1528982,60291,22954968,41000000,63954968
tt0107711,8203255,20792,22189039,30000000,52189039
tt0192731,8505513,15349,21468807,17105555,38574362
tt3504988,279457,16,21403519,25607930,47011449
tt0434215,7703551,7129,21000147,896220,21896367
tt4139124,9453224,43236,20591853,96288,20688141
tt1555064,30452,16578,20218921,383066,20601987
tt0283084,5268764,20370,19161999,182616,19344615
tt0419946,7138774,31390,18844784,3320824,22165608
tt7798646,.,1357,.,.,.
tt0134619,7007714,20030,17507368,1506870,19014238
tt0118715,5533844,688741,17498804,28690764,46189568
tt1972571,2686526,69584,17237855,18831035,36068890
tt1258972,7910980,59135,15634090,6384898,22018988
tt0087262,4726660,27966,17080167,0,17080167
tt5941692,6864744,6319,14998027,366605,15364632
tt1764234,6812900,126695,14945541,24292902,39238443
tt0240515,7098459,44720,14254993,88035,14343028
tt1563738,5079566,131875,13843771,45324921,59168692
tt0352277,292963,10510,13337299,5187197,18524496
tt1172233,4650812,62154,13077184,5812788,18889972
tt0144964,6223330,18675,12811858,3031750,15843608
tt4276820,3404102,106620,12786053,11617139,24403192
tt0417225,5745780,5035,12571185,71842,12643027
tt0310910,4563588,32645,12251640,10762566,23014206
tt8266310,4333305,11888,11901145,6166006,18067151
tt0164108,3926825,10126,11614954,55607,11670561
tt0120598,2203865,3071,12218638,0,12218638
tt0097965,432337,16182,10763469,0,10763469
tt0119304,3784023,7833,10493366,0,10493366
tt0195778,4510705,8107,10494147,350980,10845127
tt0361696,4022693,25961,10411980,4400000,14811980
tt0088846,30099,179930,9929135,3011,9932146
tt0106664,3250883,14951,10611160,0,10611160
tt0829459,3948863,26328,9176787,9976781,19153568
tt0085271,1196965,10402,10219460,0,10219460
tt4341582,304933,13993,8874389,1181092,10055481
tt0202402,4104298,9383,8745680,1156435,9902115
tt0278500,398662,21389,8384929,9624696,18009625
tt0166252,2692819,3981,8322608,736930,9059538
tt0453494,3368197,7570,8117637,107361,8224998
tt3203606,74177,71102,7857741,5442440,13300181
tt0780536,457227,374216,7800825,26732958,34533783
tt3578170,173915,6,7597898,4796664,12394562
tt0166924,587591,300177,7219578,13566395,20785973
tt5834262,3232790,37009,6708137,6608490,13316627
tt1031969,2636048,35898,6409528,2357810,8767338
tt1142433,2651996,13366,6382178,181224,6563402
tt1178663,266162,68547,5306706,29800000,35106706
tt0163676,1505551,4131,5280035,0,5280035
tt0120716,2056647,14481,4956401,0,4956401
tt0373469,180660,207262,4235837,12593627,16829464
tt0138510,1807181,38020,4152230,0,4152230
tt1727776,1841007,42101,3703046,11851809,15554855
tt0397044,2074300,16815,3526588,3024722,6551310
tt1182350,160103,42472,3247816,35287932,38535748
tt3164256,1470592,10067,3020665,365488,3386153
tt1334260,111734,132507,2434652,8739066,11173718
tt2364897,1402822,8528,2423467,1080294,3503761
tt0335013,93776,6063,2281585,1114923,3396508
tt0800241,34615,48808,2203641,4175934,6379575
tt0142201,1010596,6420,2005840,0,2005840
tt0090848,25428,5851,1953732,0,1953732
tt0165773,43131,7279,824295,1145973,1970268
tt0295526,84660,579,673414,731618,1405032
tt0114660,44108,25142,529766,0,529766
tt0362084,19795,1317,501752,5452134,5953886
tt1020558,42826,75632,123570,7761478,7885048
tt0117653,.,3479,76382,.,.
tt0805570,34394,57073,73548,1516698,1590246
tt1535612,18015,16042,30680,1117898,1148578
tt0484111,12377,8085,22441,485643,508084
tt1487931,1029,5298,1029,27186346,27187375
tt4229814,.,52611,.,6775458,6775458
tt3856124,.,236,.,3925769,3911568
tt0212803,.,21,.,3436763,3436763
tt6155172,.,122602,.,1105093,1140769
tt2503954,.,1999,.,3471,30288
tt0107048,14652108,555878,70906973,0,70906973
tt2268016,12857184,49929,66013057,57647540,123660597
tt0117509,11133231,201456,46338728,101203653,147542381
tt2584018,.,1572,.,872757,842740
tt0105695,15018007,353760,101157447,58000000,159157447
tt0100405,11280591,270692,178406268,254239604,432645872
tt0093010,7602740,70416,156645693,163454307,320100000
tt1010048,360018,767746,141330703,243199737,384530440
tt0072308,2323621,36863,116000000,23700000,139700000
tt0096969,172021,92926,70001698,91000000,161001698
tt0106611,7046648,86964,68856263,86200000,155056263
tt0775539,21833312,21296,61356221,14169497,75525718
tt1179891,21241456,51868,51545952,51290050,102836002
tt0431021,17732480,54817,49130588,33794476,82925064
tt0083944,6642005,214337,47212904,78000000,125212904
tt0076752,1347927,92378,46800000,138600000,185400000
tt7083526,11282333,6123,40713082,9731276,50444358
tt0146336,10515444,57047,38116707,34455157,72571864
tt0083169,93005,15815,35856053,0,35856053
tt2736560,15583924,0,35025791,553386,35579177
tt0103247,5640712,18642,34793160,0,34793160
tt0094947,84451,61373,34670720,0,34670720
tt2584384,349555,125254,32394604,49500000,81894604
tt0167427,8912743,17072,30636478,0,30636478
tt2609790,220409,90,29959436,85632668,115592104
tt0107840,11728455,11770,27515786,0,27515786
tt0298388,6201345,3689,25571351,37428,25608779
tt0278295,10007291,12217,25482931,390214,25873145
tt0076009,6735000,20536,30749142,0,30749142
tt1305583,7629862,6523,20255281,1155265,21410546
tt0114825,7045379,20552,19751736,0,19751736
tt0270980,4855798,27275,15550605,2640400,18191005
tt0971209,5948555,65300,15515460,7300000,22815460
tt0117894,5679046,26486,15315484,0,15315484
tt0118301,4704688,13082,15064946,0,15064946
tt0120857,1633183,10609,14401563,0,14401563
tt0076451,.,17015,16400000,0,16400000
tt0325136,6649006,95,13121555,3830243,16951798
tt0109504,4209475,8474,13642861,0,13642861
tt0770772,5674802,16089,12559771,645640,13205411
tt2637294,5963324,35464,12314651,511993,12826644
tt4126476,6002349,23487,12138565,45951960,58090525
tt0308055,69039,40375,11242801,9355005,20597806
tt0192111,4804595,13435,10424470,2702552,13127022
tt1663143,4101017,13236,9409538,1757077,11166615
tt0404203,97953,102189,5463019,8658158,14121177
tt0176783,2321729,13979,5108820,7482450,12591270
tt0120613,78709,7659,4750660,0,4750660
tt0437232,2026997,9810,4299773,1482425,5782198
tt2473794,108638,23368,3958546,21228480,25187026
tt0218619,1140698,7954,3100650,1187596,4288246
tt0113463,61349,2716,2473668,0,2473668
tt0817177,224233,77296,1755212,2534781,4289993
tt0077296,.,626,3930501,0,3930501
tt0362582,16284,237,274299,.,1067646
tt0981072,183088,13170,266967,20600,287567
tt0466893,7525,15184,47185,576107,623292
tt0388795,547425,309059,83043761,93937102,176980863
tt0112697,10612443,164230,56631572,0,56631572
