movie_id,release_date,genre,country,language
tt0388795,13-Jan-06,"Drama, Romance","USA, Canada",english
tt0112697,19-Jul-95,"Comedy, Romance",USA,english
tt1106860,26-Mar-10,"Crime, Thriller",USA,"english, french"
tt0100758,30-Mar-90,"Action, Adventure, Comedy, Family, Sci-Fi","USA, Hong Kong",english
tt0049833,05-Oct-56,"Adventure, Drama",USA,english
tt0859635,20-Apr-18,"Comedy, Crime, Mystery",USA,english
tt0297884,10-Jan-03,Drama,"USA, France",english
tt1931533,12-Oct-12,"Comedy, Crime","UK, USA",english
tt0180073,25-Dec-00,"Biography, Drama","UK, Germany, USA","English, Latin"
tt0083678,12-Feb-82,"Crime, Drama, Western",USA,"english, spanish"
tt1096959,13-Apr-05,Documentary,Germany,german
tt0182000,20-Sep-01,"Crime, Drama, Music, Mystery, Thriller","USA, Canada",English
tt0427498,01-Oct-04,"Drama, Romance, Short",Mexico,Spanish
tt2011159,12-Sep-14,"Action, Crime, Drama, Horror, Thriller",USA,english
tt0093105,15-Jan-88,"Biography, Comedy, Drama, War",USA,english
tt0947798,17-Dec-10,"Drama, Thriller",USA,english
tt0206275,12-Jan-01,"Drama, Music, Romance",USA,English
tt1702443,11-Feb-11,"Documentary, Music",USA,english
tt6133466,04-Jul-18,"Action, Horror, Sci-Fi, Thriller",USA,english
tt4257926,16-Mar-16,"Biography, Drama, Family",USA,english
tt0184907,11-Feb-00,"Adventure, Comedy, Family",USA,english
tt0289879,23-Jan-04,"Drama, Sci-Fi, Thriller","USA, Canada",english
tt0071562,20-Dec-74,"Crime, Drama",USA,"english, italian, latin, sicilian, spanish"
tt4052882,24-Jun-16,"Drama, Horror, Thriller",USA,english
tt0093870,17-Jul-87,"Action, Crime, Sci-Fi, Thriller",USA,english
tt0095742,19-Aug-88,Horror,USA,English
tt0937375,21-Nov-07,"Comedy, Drama, Romance",USA,english
tt1826590,14-Feb-14,"Comedy, Romance",USA,english
tt0242423,15-Dec-00,"Comedy, Mystery, Sci-Fi",USA,english
tt0096487,12-Aug-88,"Action, Western",USA,English
tt2170593,24-Oct-14,"Comedy, Drama",USA,english
tt2183034,02-Jul-14,"Adventure, Family, Sci-Fi",USA,english
tt0147800,31-Mar-99,"Comedy, Drama, Romance",USA,"english, french"
tt0241760,10-May-02,Comedy,USA,English
tt0107659,05-Feb-93,"Action, Comedy, Crime",USA,english
tt0118665,12-Mar-99,"Comedy, Crime, Family, Sci-Fi",USA,english
tt0120609,24-Apr-98,"Action, Comedy, Crime, Thriller",USA,english
tt0099253,09-Nov-90,"Horror, Thriller",USA,english
tt0116493,10-Jul-96,"Comedy, Drama, Family",USA,English
tt0884328,21-Nov-07,"Horror, Sci-Fi",USA,english
tt5262674,14-Jul-15,"Documentary, Short",USA,english
tt0120601,03-Dec-99,"Comedy, Drama, Fantasy",USA,English
tt0269341,07-Sep-01,"Comedy, Romance",USA,English
tt5916886,28-Jun-16,Short,USA,english
tt1814621,22-Mar-13,"Comedy, Drama, Romance",USA,english
tt1659337,12-Oct-12,"Drama, Romance",USA,english
tt0250224,29-Jun-01,"Drama, Romance",USA,English
tt0120577,28-Aug-98,"Drama, Music",USA,english
tt3170832,22-Jan-16,"Drama, Thriller","Ireland, Canada, UK, USA",english
tt4183692,16-Oct-15,"Drama, Sport",USA,english
tt0498380,02-Feb-07,"Action, Adventure, Drama, History, War",USA,japanese
tt0120654,12-Jun-98,Comedy,"Canada, USA",English
tt3863552,17-Jul-15,"Action, Comedy, Drama",India,hindi
tt0120531,08-May-98,"Comedy, Romance",USA,English
tt0111127,13-Apr-94,"Comedy, Crime, Thriller",USA,English
tt0144168,04-Aug-99,Comedy,"France, Canada, USA",english
tt0172726,10-Nov-99,"Drama, Thriller",USA,English
tt0258470,24-Aug-01,"Adventure, Comedy, Romance, Sci-Fi",USA,English
tt0346621,22-Dec-02,Drama,UK,English
tt7545524,05-Dec-18,Drama,USA,english
tt0416185,24-Aug-07,"Drama, Sport",USA,english
tt2023432,26-Mar-10,"Short, Drama",Australia,english
tt3312830,04-Dec-15,"Comedy, Drama, Music, Romance","Italy, France, UK, Switzerland",english
tt0116269,03-Apr-96,"Comedy, Crime, Drama",USA,English
tt1524575,22-Jul-15,"Horror, Thriller",USA,english
tt0419749,17-Mar-06,"Biography, Comedy, Crime, Drama","Germany, USA",english
tt0104215,14-May-93,Action,USA,English
tt0420609,13-Oct-06,"Biography, Crime, Drama",USA,English
tt1478964,13-May-11,"Action, Comedy, Sci-Fi, Thriller","UK, France, USA",english
tt3802576,14-Aug-15,"Action, Drama, Sport","India, USA",hindi
tt0218378,02-Feb-01,"Drama, Romance, Western","UK, France, Canada",english
tt2404639,10-Oct-18,"Biography, Drama","UK, Belgium, Italy, Germany","english, french, italian"
tt1714209,16-Feb-12,"Drama, Romance, War",USA,"bosnian, croatian, english, serbian"
tt0954947,08-Jun-10,"Crime, Drama, Horror, Thriller","UK, Sweden, Canada, USA",english
tt4878482,07-Dec-18,"Comedy, Drama",USA,english
tt2389374,30-Mar-12,"Short, Drama, Mystery",USA,english
tt1911644,15-Mar-13,"Crime, Drama, Horror, Thriller",USA,english
tt4939066,12-Aug-16,"Action, Drama, History, War",South Korea,"english, korean"
tt1600196,12-Sep-14,"Crime, Drama",USA,english
tt0305396,12-Jul-02,"Action, Adventure, Comedy, Family","Australia, USA",english
tt0985694,03-Sep-10,"Action, Crime, Thriller",USA,"english, spanish"
tt0168786,10-Jan-03,"Biography, Drama",USA,english
tt0283530,22-Nov-02,Drama,USA,English
tt0108399,10-Sep-93,"Crime, Drama, Romance, Thriller","USA, France",english
tt1232783,11-Sep-09,"Horror, Mystery",USA,english
tt0104348,02-Oct-92,"Crime, Drama, Mystery",USA,English
tt0083722,02-Apr-82,"Fantasy, Horror, Thriller",USA,English
tt0079753,17-Aug-79,"Adventure, Comedy",USA,English
tt1244754,05-Nov-10,"Biography, Crime, Drama","Switzerland, UK, USA",english
tt0805564,02-Nov-07,"Comedy, Drama, Romance","USA, Canada",english
tt1723611,07-Sep-10,Short,USA,english
tt0168629,06-Oct-00,"Crime, Drama, Musical","Denmark, Germany, Netherlands, Italy, USA, UK, France, Sweden, Finland, Iceland, Argentina, Norway, Taiwan, Belgium","English, German, Czech"
tt1194417,07-Jan-11,"Biography, Comedy, Crime, Drama",Canada,english
tt0119843,31-Dec-97,"Drama, Romance","USA, Australia, UK","English, French"
tt0116378,01-Nov-96,"Crime, Drama",USA,"English, Italian"
tt0473102,16-Apr-10,"Comedy, Drama, Family, Sport","Canada, USA, Mexico",english
tt1496422,17-Oct-12,"Crime, Drama, Mystery, Thriller",USA,english
tt5091538,01-Nov-16,"Comedy, War","France, Belgium","arabic, english, french"
tt0095489,18-Nov-88,"Animation, Adventure, Drama, Family","USA, Ireland",english
tt0073195,20-Jun-75,"Adventure, Drama, Thriller",USA,english
tt0070047,26-Dec-73,Horror,USA,english
tt2582846,06-Jun-14,"Drama, Romance",USA,english
tt0163651,09-Jul-99,Comedy,USA,english
tt1621045,20-Apr-12,"Comedy, Romance",USA,english
tt1929263,16-Apr-14,"Biography, Drama, Family",USA,english
tt0091129,12-Dec-86,"Action, Adventure, Comedy, Fantasy, Mystery",USA,english
tt0084726,04-Jun-82,"Action, Adventure, Sci-Fi",USA,English
tt0303714,13-Sep-02,"Comedy, Drama",USA,english
tt0086567,03-Jun-83,"Sci-Fi, Thriller",USA,English
tt0109040,04-Feb-94,Comedy,USA,english
tt1591479,24-Feb-12,"Action, Adventure, Drama, Thriller, War",USA,english
tt0090329,08-Feb-85,"Crime, Drama, Romance, Thriller",USA,english
tt0462590,11-Aug-06,"Crime, Drama, Music, Romance",USA,english
tt1706593,03-Feb-12,"Drama, Sci-Fi, Thriller",USA,english
tt0115641,20-Dec-96,"Animation, Adventure, Comedy, Crime, Music",USA,english
tt0066206,02-Apr-70,"Biography, Drama, War",USA,"English, German, French, Russian, Arabic, Italian"
tt1636826,02-Mar-12,Comedy,USA,english
tt5027774,01-Dec-17,"Comedy, Crime, Drama","UK, USA",english
tt3741834,06-Jan-17,"Biography, Drama","UK, Australia, USA","bengali, english, hindi"
tt1563742,04-May-18,"Comedy, Romance","USA, Mexico",english
tt0119396,25-Dec-97,"Crime, Drama, Thriller",USA,english
tt0086619,06-Jan-84,"Drama, Musical, Romance","UK, USA","English, Hebrew"
tt0481536,25-Apr-08,"Adventure, Comedy",USA,english
tt2431286,27-Nov-13,"Biography, Comedy, Drama","UK, USA, France",english
tt0081633,06-Nov-81,"Adventure, Comedy, Fantasy, Sci-Fi",UK,English
tt0275022,15-Feb-02,"Comedy, Drama, Romance",USA,english
tt3622592,24-Jul-15,"Comedy, Drama, Mystery, Romance",USA,english
tt1082868,10-Oct-08,"Horror, Thriller",USA,english
tt0265459,13-Sep-02,"Drama, Thriller",USA,English
tt0406759,01-Feb-08,"Drama, Horror, Mystery, Thriller","USA, Canada",english
tt0359517,07-Apr-04,Comedy,USA,english
tt0278488,21-Dec-01,"Comedy, Fantasy",USA,English
tt0054331,17-Nov-60,"Adventure, Biography, Drama, History, War",USA,english
tt0479884,01-Sep-06,"Action, Crime, Thriller",USA,english
tt0104940,11-Dec-92,"Comedy, Drama, Family, Fantasy, Musical","USA, UK",english
tt2582782,26-Aug-16,"Action, Crime, Drama, Thriller, Western",USA,english
tt0120679,22-Nov-02,"Biography, Drama, Romance","USA, Canada, Mexico","english, french, russian, spanish"
tt2215719,05-Jul-12,"Documentary, Music",USA,english
tt2784678,12-Dec-14,"Comedy, Romance",USA,english
tt0128442,11-Sep-98,"Crime, Drama",USA,"english, french"
tt0061452,28-Apr-67,Comedy,"UK, USA","english, french, gaelic, german, japanese"
tt0079758,22-Aug-79,"Horror, Sci-Fi, Thriller",USA,english
tt2436386,30-Jan-15,"Drama, Mystery, Sci-Fi, Thriller",USA,english
tt7329656,16-Aug-19,"Adventure, Drama, Horror, Thriller","UK, USA",English
tt7390646,25-Oct-19,"Action, Crime, Drama, Thriller",USA,English
tt1407061,14-May-10,"Comedy, Romance, Sport",USA,english
tt0164181,10-Sep-99,"Horror, Mystery, Thriller",USA,"english, korean, spanish"
tt0114608,13-Jan-95,"Action, Fantasy, Horror, Thriller",USA,English
tt0077269,06-Oct-78,"Drama, Thriller","UK, USA",English
tt0365885,01-Apr-05,"Comedy, Drama","USA, Germany, UK",english
tt0429591,03-Mar-06,"Comedy, Family, Fantasy, Romance",USA,english
tt1821549,24-Jan-14,"Adventure, Comedy, Drama",USA,english
tt0332712,09-Jan-04,Comedy,USA,English
tt0273799,05-Oct-01,"Comedy, Crime, Family",USA,english
tt1625346,16-Dec-11,"Comedy, Drama",USA,english
tt7510346,24-Jan-20,"Drama, Horror, Mystery","UK, Ireland, Canada, USA",English
tt2194499,08-Nov-13,"Comedy, Drama, Fantasy, Romance, Sci-Fi",UK,english
tt7125860,25-Dec-18,"Drama, Romance",USA,english
tt5322012,14-Jul-17,"Drama, Fantasy, Horror, Mystery, Thriller","USA, Canada",english
tt0120722,06-Nov-98,"Comedy, Drama, Romance",USA,English
tt1084950,31-Oct-08,"Drama, Romance",USA,english
tt0082934,20-Mar-81,"Crime, Drama, Romance, Thriller","West Germany, USA","English, Greek"
tt0335119,30-Jan-04,"Biography, Drama, Romance","UK, Luxembourg",english
tt5615904,24-Feb-16,"Drama, Romance",South Korea,english
tt0385004,14-Jan-05,"Action, Adventure, Drama, Romance","China, Hong Kong",mandarin
tt0279781,22-Mar-02,Comedy,USA,"English, Indonesian"
tt5301662,13-Oct-17,"Biography, Crime, Drama, History","USA, China, Hong Kong",english
tt1042877,05-Dec-08,"Biography, Drama, Music",USA,english
tt1764183,14-Sep-12,"Drama, Thriller","USA, Poland",english
tt0053580,27-Oct-60,"Adventure, Drama, History, War, Western",USA,english
tt0156323,12-May-00,"Comedy, Crime",USA,English
tt0439289,27-Oct-06,"Comedy, Drama",USA,English
tt1566501,01-Jun-12,"Drama, History, War, Western",Mexico,"english, spanish"
tt0470765,22-Nov-06,Comedy,USA,"English, French"
tt0120533,20-Nov-98,"Comedy, Drama",USA,english
tt0339034,20-Jun-03,"Comedy, Musical, Romance",USA,English
tt0091276,06-Jun-86,"Horror, Sci-Fi",USA,english
tt0116414,22-Mar-96,"Comedy, Drama",USA,English
tt0199626,31-Oct-03,"Mystery, Thriller","UK, Australia, USA",English
tt1404600,24-Jun-08,"Short, Comedy",USA,english
tt1427984,13-Feb-09,"Short, Drama",USA,english
tt0082958,13-Nov-81,"Adventure, Crime, Thriller",USA,English
tt0129332,19-Mar-99,"Adventure, Comedy, Horror","UK, Mexico, USA, Czech Republic",english
tt0238924,28-Jun-02,"Comedy, Drama",USA,English
tt1682180,01-Mar-13,"Drama, Thriller","UK, USA",english
tt1416801,11-May-12,"Biography, Crime, Drama",USA,english
tt0361715,27-May-05,"Adventure, Drama, Family",USA,English
tt1730687,24-May-12,"Comedy, Drama, Romance",USA,english
tt0279831,01-Oct-01,Drama,Hong Kong,
tt0271259,18-Oct-02,"Comedy, Crime","USA, Germany",English
tt0118901,31-Oct-97,"Comedy, Drama","Australia, USA",English
tt0399095,18-Oct-07,"Crime, Drama, Thriller","Germany, USA, Mexico","English, Spanish, Polish, Russian"
tt0120618,18-Feb-99,Comedy,USA,English
tt4982758,30-Jan-15,"Short, Drama",USA,"english, portuguese"
tt1486193,06-Jun-11,"Action, Drama, War","Georgia, USA","english, georgian, russian"
tt3453052,11-Nov-15,Drama,USA,english
tt1734171,21-Jan-10,"Short, Drama, Music",USA,english
tt2968804,03-Oct-14,"Action, Comedy, Crime",Canada,english
tt2598580,30-Oct-15,"Family, Musical, Romance",USA,english
tt1014762,05-Jun-09,"Documentary, Drama, Family",France,french
tt2910904,29-Oct-15,"Comedy, Drama",Australia,english
tt0167423,18-Feb-00,"Comedy, Mystery","Germany, USA","English, Polish, German"
tt2402927,15-Jan-16,"Drama, Romance","UK, USA",english
tt0098084,21-Apr-89,"Horror, Thriller",USA,English
tt1860213,22-Jan-16,Comedy,USA,english
tt1034302,19-Aug-09,"Drama, Thriller","UK, Germany, France, Canada, USA",English
tt1210106,18-Dec-09,"Adventure, Comedy",UK,english
tt0087363,08-Jun-84,"Comedy, Fantasy, Horror",USA,english
tt0059113,31-Dec-65,"Drama, Romance, War","USA, Italy","English, Russian, French"
tt0964517,17-Dec-10,"Biography, Drama, Sport",USA,english
tt0101921,24-Jan-92,Drama,USA,english
tt0493430,22-Sep-06,"Documentary, Action, Comedy",USA,English
tt0104952,13-Mar-92,"Comedy, Crime",USA,English
tt1355630,22-Aug-14,"Drama, Fantasy, Music, Romance, Sci-Fi",USA,english
tt0097815,07-Apr-89,"Comedy, Sport",USA,"English, Spanish, Japanese"
tt0281358,25-Jan-02,"Drama, Romance",USA,English
tt0112818,02-Feb-96,"Crime, Drama","UK, USA",english
tt0139134,05-Mar-99,"Drama, Romance",USA,"english, french"
tt2381111,25-Nov-15,"Drama, Romance","UK, Canada, Ireland",english
tt0416212,17-Oct-08,Drama,USA,english
tt5362988,18-Aug-17,"Crime, Drama, Mystery, Thriller","UK, Canada, USA",english
tt2404425,10-Apr-15,"Biography, Drama, History",UK,english
tt0082517,12-Jun-81,"Comedy, History",USA,"English, Latin, French"
tt5580036,19-Jan-18,"Biography, Comedy, Drama, Sport","UK, USA, Qatar",english
tt1233227,23-Oct-09,"Horror, Mystery, Thriller","Canada, USA, UK, Australia",english
tt0250310,12-Oct-01,"Comedy, Crime",USA,english
tt6513120,22-Feb-19,"Biography, Comedy, Drama, Sport","UK, USA, Mexico",english
tt0105217,07-Aug-92,"Crime, Drama, Horror, Thriller",USA,"English, Spanish"
tt0072684,18-Dec-75,"Adventure, Drama, History, War","UK, USA","English, German, French"
tt1441951,01-Mar-13,"Comedy, Drama",UK,english
tt0253798,21-Nov-01,"Comedy, Sport",USA,English
tt0213790,13-Oct-00,Comedy,USA,english
tt0246989,30-Mar-01,Comedy,USA,english
tt2042568,10-Jan-14,"Comedy, Drama, Music","USA, UK, France",english
tt0360772,12-Apr-02,Documentary,USA,English
tt2651324,01-Feb-93,"Documentary, Short, Action",USA,english
tt0362269,07-Jan-05,"Biography, Drama, Romance","USA, Germany",english
tt1699755,10-May-13,"Comedy, Romance",USA,english
tt0108550,04-Mar-94,Drama,USA,English
tt7008872,08-Nov-18,"Biography, Drama","Australia, USA",english
tt4832640,06-Jul-16,"Action, Drama, Sport",India,hindi
tt0240900,01-Feb-02,"Comedy, Romance","Canada, USA",english
tt0377992,14-Nov-03,"Biography, Drama, History","Canada, UK",english
tt0383694,04-Feb-05,"Crime, Drama","UK, France",English
tt0114057,19-Jan-96,"Drama, Romance","USA, UK",English
tt0114113,12-May-95,"Comedy, Romance, Drama",USA,English
tt0066090,24-May-70,"Drama, History",USA,English
tt0102782,02-Aug-91,"Adventure, Drama, Romance",USA,English
tt6986684,30-Nov-16,Documentary,France,silent
tt0424908,08-Mar-07,"Biography, Drama, Music","USA, Germany, Hungary",English
tt3547740,17-Dec-14,"Comedy, Drama, Music","France, Belgium",french
tt1592873,01-Mar-12,"Comedy, Drama, Romance",USA,english
tt3658772,05-Feb-16,"Crime, Drama, Mystery, Thriller",USA,english
tt5294518,18-Oct-19,Horror,USA,english
tt1132626,24-Oct-08,"Horror, Mystery, Thriller","USA, Canada",english
tt0449999,11-Aug-06,"Drama, Romance",India,"Hindi, English"
tt0078748,22-Jun-79,"Horror, Sci-Fi","UK, USA",english
tt0084516,04-Jun-82,"Horror, Thriller",USA,english
tt0122541,30-Jun-99,"Comedy, Romance","UK, France, USA",English
tt0287733,01-Jan-04,"Action, Drama, Horror, War",USA,english
tt1709143,19-Sep-13,"Adventure, Horror, Sci-Fi, Thriller","UK, Ireland",english
tt0083866,11-Jun-82,"Family, Sci-Fi",USA,english
tt0062622,12-May-68,"Adventure, Sci-Fi","USA, UK",english
tt0419843,20-Apr-07,"Comedy, Drama, Romance",USA,english
tt0108320,02-Sep-94,"Comedy, Drama",USA,english
tt0313300,26-Aug-04,"Drama, Adventure","Canada, USA, UK","English, Spanish, French"
tt0085873,18-Feb-83,"Comedy, Fantasy, Romance",USA,english
tt1573072,30-Apr-10,Comedy,India,hindi
tt0473700,24-Aug-07,"Drama, History, Romance, Western","USA, Canada",english
tt1502407,19-Oct-18,"Horror, Thriller",USA,english
tt0119217,09-Jan-98,"Drama, Romance",USA,english
tt0391198,22-Oct-04,"Horror, Mystery, Thriller","USA, Japan",english
tt0083131,26-Jun-81,"Comedy, War",USA,"English, Russian, Polish"
tt0489270,27-Oct-06,"Horror, Mystery, Thriller","USA, Canada",English
tt4094724,01-Jul-16,"Action, Horror, Sci-Fi, Thriller","USA, Japan",english
tt6857166,18-May-18,"Comedy, Drama, Romance",USA,english
tt0204946,25-Aug-00,"Comedy, Romance, Sport",USA,english
tt5726086,05-Jan-18,"Horror, Mystery, Thriller","Canada, USA",english
tt0160862,29-Jan-99,"Comedy, Romance",USA,english
tt0890870,26-Oct-07,"Horror, Mystery, Thriller","USA, Canada",english
tt0455612,24-Feb-06,"Comedy, Drama, Romance",USA,"English, Spanish"
tt0375210,07-Jan-05,"Drama, Horror, Mystery, Thriller","UK, Canada, USA",english
tt0090863,17-Oct-86,"Drama, Sport",USA,english
tt3195644,05-Jun-15,"Horror, Mystery, Thriller","Canada, UK, USA",english
tt0104868,02-Oct-92,"Comedy, Drama, Family, Sport",USA,English
tt4925292,01-Dec-17,"Comedy, Drama",USA,english
tt5173200,24-Feb-12,"Documentary, Short",UK,english
tt7784604,08-Jun-18,"Drama, Horror, Mystery, Thriller",USA,english
tt5164432,16-Mar-18,"Comedy, Drama, Romance",USA,english
tt0096928,17-Feb-89,"Adventure, Comedy, Music, Romance, Sci-Fi",USA,"english, french, german, greek"
tt0056197,04-Oct-62,"Action, Drama, History, War",USA,"english, french, german"
tt0116483,16-Feb-96,"Comedy, Sport",USA,english
tt3348730,27-Oct-17,"Horror, Mystery, Thriller","USA, Canada",english
tt0263488,31-Aug-01,"Horror, Mystery","USA, Germany",english
tt0090060,28-Jun-85,"Drama, Romance",USA,English
tt0063385,27-Sep-68,"Drama, Family, Musical",UK,english
tt0265632,16-Feb-01,"Animation, Comedy, Family","USA, Japan",english
tt0089530,10-Jul-85,"Action, Adventure, Sci-Fi",Australia,English
tt0076538,03-Nov-77,"Animation, Adventure, Comedy, Family, Fantasy, Musical",USA,English
tt3882082,22-Jan-16,"Horror, Mystery, Thriller","USA, Canada, China",english
tt0088944,04-Oct-85,"Action, Adventure, Thriller",USA,english
tt5001718,19-May-17,"Drama, Romance",USA,english
tt1314655,17-Sep-10,"Horror, Mystery, Thriller",USA,"english, ukrainian"
tt0293815,22-Nov-02,"Comedy, Drama",USA,English
tt2555736,06-Mar-15,"Comedy, Drama","UK, USA","english, hindi"
tt0089461,22-Mar-85,"Action, Comedy, Drama, Music",USA,english
tt4795124,28-Apr-17,"Comedy, Drama","Mexico, USA","english, spanish"
tt0104692,06-Mar-92,"Horror, Sci-Fi","UK, USA, Japan",English
tt0981227,03-Oct-08,"Comedy, Drama, Music, Romance",USA,english
tt0337909,01-Jan-04,"Comedy, Drama","UK, USA",english
tt0120655,12-Nov-99,"Adventure, Comedy, Drama, Fantasy",USA,english
tt5690360,10-Aug-18,"Horror, Mystery, Thriller",USA,english
tt0280460,20-Sep-02,"Comedy, Drama",USA,English
tt0208092,19-Jan-01,"Comedy, Crime","UK, USA",english
tt0098206,19-May-89,"Action, Thriller",USA,"English, Portuguese"
tt7424200,27-Jul-18,"Animation, Action, Adventure, Comedy, Family, Musical, Sci-Fi",USA,english
tt1389139,09-Sep-16,"Crime, Drama, Horror, Mystery, Romance, Thriller",USA,english
tt0086491,24-Jun-83,"Horror, Sci-Fi",USA,"English, French, German, Vietnamese"
tt0110399,23-Nov-94,"Action, Comedy, Crime",USA,English
tt2515086,30-Aug-13,"Documentary, Music",USA,english
tt0283026,06-Sep-02,"Drama, Thriller",USA,English
tt0424993,06-Oct-06,"Comedy, Romance",USA,english
tt2752772,21-Aug-15,"Horror, Mystery, Thriller","USA, UK",english
tt3387542,08-Jan-16,"Horror, Mystery, Thriller",USA,english
tt1220198,06-Nov-09,"Mystery, Sci-Fi, Thriller","USA, UK",english
tt0086066,25-Mar-83,"Crime, Drama","USA, France",English
tt0127723,12-Jun-98,"Comedy, Romance",USA,English
tt1876451,17-Aug-12,"Drama, Music",USA,english
tt4669186,14-Oct-16,"Documentary, Comedy",USA,english
tt3379694,01-Oct-13,"Comedy, Drama",Japan,english
tt1564585,12-Nov-10,"Action, Sci-Fi, Thriller",USA,english
tt3521126,08-Dec-17,"Biography, Comedy, Drama",USA,english
tt1540011,16-Sep-16,"Horror, Mystery, Thriller","Canada, USA",english
tt0085407,21-Oct-83,"Drama, Horror, Sci-Fi, Thriller",Canada,english
tt0242998,02-Feb-01,"Horror, Mystery, Thriller",USA,english
tt0420087,09-Jun-06,"Comedy, Drama, Music, Musical, Romance, Western",USA,english
tt0499554,23-Feb-07,"Comedy, Crime",USA,english
tt2473510,23-Oct-15,"Horror, Mystery, Thriller",USA,english
tt0846308,02-Jul-08,"Comedy, Drama, Family","USA, Canada",english
tt0089348,27-Sep-85,"Action, Thriller",USA,english
tt0403455,23-Sep-05,"Comedy, Drama, Music, Romance",USA,english
tt5563334,15-Nov-19,"Crime, Drama, Mystery, Thriller","UK, USA, Germany","English, German, Russian, French, Spanish"
tt0128445,19-Feb-99,"Comedy, Drama",USA,"English, Spanish, Latin, French"
tt0100814,19-Jan-90,"Comedy, Horror",USA,english
tt0380623,17-Jun-05,"Comedy, Family, Romance",USA,english
tt0100168,03-Aug-90,"Drama, Music, Romance",USA,english
tt0240468,25-Jan-02,"Action, Comedy","USA, Hong Kong, Mexico, Taiwan",English
tt4196450,07-Oct-16,"Biography, Drama, History","USA, Canada",english
tt0295700,30-May-03,Horror,"USA, Germany, Canada",english
tt0081071,16-May-80,"Biography, Crime, Western",USA,"English, Swedish"
tt0142192,12-Mar-99,"Action, Crime, Drama, Mystery, Thriller",USA,"English, Cantonese"
tt1092633,14-Aug-09,Comedy,USA,english
tt1655420,23-Dec-11,"Biography, Drama","UK, USA",english
tt1126590,25-Dec-14,"Biography, Crime, Drama, Romance","USA, Canada","english, french, italian"
tt0412019,26-Aug-05,"Comedy, Drama, Mystery, Romance","France, USA",english
tt0314166,28-Jun-02,"Animation, Adventure, Comedy, Family",USA,English
tt5125894,10-May-19,"Comedy, Drama, Sport","UK, USA",English
tt0365485,27-Jan-06,"Comedy, Crime, Thriller","Ireland, Mexico, Germany, USA",english
tt0119572,14-Mar-97,"Drama, Romance",USA,English
tt0219699,19-Jan-01,"Drama, Fantasy, Horror, Mystery",USA,English
tt0192071,09-Mar-01,"Comedy, Romance",USA,English
tt0151804,19-Feb-99,Comedy,USA,English
tt0157503,23-Jul-99,"Comedy, Romance, Thriller","Germany, USA",english
tt4807408,05-Apr-19,"Biography, Drama, History",USA,english
tt0124198,25-Nov-98,"Comedy, Crime, Thriller",USA,english
tt0368975,09-Jul-04,"Comedy, Family, Romance",USA,english
tt4595882,02-Nov-18,"Biography, Comedy, Crime, Drama",USA,english
tt0086984,26-Oct-84,"Crime, Drama, Mystery, Thriller",USA,english
tt1470023,21-May-10,"Action, Comedy, Romance",USA,english
tt0785007,01-Feb-08,"Comedy, Fantasy, Romance",USA,english
tt0166110,24-Oct-01,"Crime, Horror",USA,"English, French, Spanish"
tt1307068,22-Jun-12,"Adventure, Comedy, Drama, Romance, Sci-Fi",USA,english
tt0454970,01-Dec-06,"Horror, Mystery, Thriller",USA,english
tt9173418,21-Feb-20,"Horror, Mystery, Thriller",USA,English
tt2582500,11-Nov-16,"Drama, Mystery, Thriller","Canada, France, USA, India",english
tt1477837,18-Mar-11,Comedy,USA,english
tt1748227,30-Nov-12,"Action, Horror, Thriller",USA,english
tt0120586,20-Nov-98,Drama,USA,English
tt0166896,03-Nov-99,"Biography, Drama","France, UK, USA",English
tt0231448,03-May-02,"Action, Crime, Drama","USA, Germany",English
tt0082507,18-Dec-81,"Sci-Fi, Comedy",USA,english
tt1772288,10-Apr-15,"Biography, Comedy, Drama, Music",USA,english
tt1156320,20-Nov-07,Documentary,USA,english
tt0204193,25-Mar-00,Documentary,"Czech Republic, UK",english
tt10798734,08-Aug-19,News,USA,english
tt0279286,26-Oct-01,"Comedy, Family, Romance",USA,English
tt1801552,14-Jun-18,"Biography, Crime, Drama","Canada, USA",english
tt4645330,21-Oct-16,"Biography, Drama","UK, USA",english
tt6521876,29-Nov-19,Comedy,USA,English
tt1472584,14-Oct-16,"Action, Adventure, Family, Fantasy, Sci-Fi","UK, USA",english
tt2937696,07-Apr-16,Comedy,USA,english
tt0115964,21-Mar-97,Drama,Canada,"English, Swedish"
tt0165854,04-Aug-99,"Crime, Drama, Mystery, Thriller",USA,english
tt2752688,27-Nov-14,"Biography, Drama",USA,"english, farsi, persian"
tt0200720,07-Mar-01,"Romance, Drama","UK, USA, France, Germany","English, French, German"
tt0093483,01-May-87,"Action, Drama, Thriller",USA,english
tt0438315,23-Jun-06,"Drama, Romance, Sport","USA, Germany",English
tt1411664,09-Sep-11,Comedy,USA,english
tt3850544,16-Sep-16,"Documentary, Family, Music",USA,english
tt0215545,20-Oct-00,"Comedy, Drama, Music",USA,English
tt0083113,11-Feb-81,"Adventure, Mystery, Thriller","UK, USA",English
tt6049430,05-Jun-15,"Documentary, Short, Biography, History, War","UK, Denmark",english
tt1554091,28-Jul-11,"Drama, Romance",USA,"english, spanish"
tt0290983,11-Jul-03,"Animation, Action, Adventure, Crime, Drama, Sci-Fi, Thriller","USA, Canada",English
tt0171356,09-Mar-00,"Comedy, Crime, Romance",USA,english
tt0309912,27-Jun-03,"Adventure, Drama, Romance","UK, USA",English
